smiles,qed,sas,gsk3b_score,jnk3_score,logP,weight
N#Cc1ccc2nc(CNc3ncc([N+](=O)[O-])cc3-c3ccccc3)[nH]c2c1,0.404251009,2.490000707,-9.5,-8.1,4.01688,370.1178237
O=C(Oc1cc2ccccc2[nH]1)c1nccc2c1[nH]c1ccccc12,0.471595335,2.515901964,-9.7,-8.9,4.4166,327.1007767
O=c1[nH]cnc2c1cnn2-c1ccccc1N1CCCc2cc(-c3ccccc3)ccc21,0.453525777,2.54330652,-10.1,-9.5,4.8601,419.1746103
Fc1cc(Br)cc(F)c1Nc1cccc(-c2ccc3ccccc3c2)n1,0.406568204,2.199947643,-9.4,-9.4,6.6861,410.023017
O=C(CNC(=O)c1ccc2[nH]nnc2c1)Oc1cnc(Nc2cccc(F)c2)nc1,0.413024009,2.69847138,-9.6,-8,1.966,407.1142155
Clc1ccc2cc(CNc3ccc4cc(Cl)ncc4c3)[nH]c2c1,0.473470664,2.391795571,-8.7,-8.1,5.635,341.0486528
O=C(Oc1ccc(-c2ccncc2)cn1)c1cc(=O)[nH]c2ccc([N+](=O)[O-])cc12,0.323023765,2.477093096,-9.4,-8.7,3.1125,388.0807695
CC(NC(=O)C(=O)Nc1ccc(N2CCN(C)CC2)c2ccncc12)c1cc2cnccc2[nH]1,0.407045394,3.22289217,-9.9,-9,2.6788,457.2226231
O=C(NCc1cccc(I)c1)Nc1cccc(-c2ccc3c(c2)CCO3)c1,0.514543994,2.136074745,-9.4,-8.9,5.2148,470.0491258
COc1ccc2[nH]cc(C3=CCN(C(=O)Nc4cc(N)ncn4)CC3)c2c1,0.66198274,2.670925962,-9.5,-8.8,2.8699,364.1647739
O=C(NCc1cc2cccnc2[nH]1)C(=O)Nc1cc2c(=O)[nH]cnc2cc1F,0.396464299,2.766807352,-9.5,-8.7,1.1934,380.1033165
Oc1cccc(-c2ccc(N3CCN(c4cccc5[nH]ccc45)CC3)nc2)c1,0.565695513,2.244919686,-9.3,-8.8,4.2621,370.1793613
O=Cc1cccc2cc(N[C@H]3CC[C@@H](n4cc(Br)cn4)CC3)ccc12,0.614292965,2.542452079,-8.5,-8,5.2071,397.0789744
Nc1cncc2c(OC(=O)c3ccc(-n4cnc5ccccc5c4=O)cc3)cccc12,0.360609765,2.377980627,-9.9,-9.3,3.7353,408.1222404
Cc1cncc2cccc(S(=O)(=O)OC(=O)c3cc(F)cc4c(=O)c5cc(F)ccc5[nH]c34)c12,0.303827251,2.953903198,-11.3,-10.4,4.36182,480.059149
ON=C(Nc1cc(I)ccn1)c1ccc(-c2ccccc2)cc1,0.216209983,2.402481908,-8.3,-8.6,4.6011,415.0181601
O=C(Nc1n[nH]c2ccc([N+](=O)[O-])cc12)C(=O)N1C(=O)Cc2c(Br)cccc21,0.353450067,2.978837722,-9.6,-8.8,2.288,442.9865305
O=C1NC2(CC(c3ccccc3)C2)C(=O)N1Cc1ccc2cn[nH]c2c1,0.7159042,2.977709176,-9.3,-9,2.9311,346.1429758
Cc1[nH]c2ncccc2c1C(=O)Oc1cccc(C(O)c2ccccc2)c1,0.423994325,2.729927258,-9,-8.2,4.17222,358.1317424
Cc1cccc2c(O)c(C(=O)Nc3cnccc3-c3ccccc3)cnc12,0.564682234,2.235567382,-9.9,-9.2,4.56312,355.1320768
O=c1[nH]c(NNC(F)(F)c2cc3cc(Br)ccc3cn2)nc2ccccc12,0.336770237,3.020822465,-9.8,-9.2,3.8998,431.0193285
Cc1cccc(-c2ccc(CNc3ccc4c(=O)[nH]nnc4c3)cc2)c1,0.589869491,2.28873455,-9.6,-9.4,3.90562,342.1480612
O=[N+]([O-])c1ccc2nnc(Nc3ccc(-c4ccccc4)cc3)n2c1,0.450268602,2.244124366,-9.2,-9,4.0481,331.1069247
O=c1[nH]c2ccc(CNc3ccc4cn[nH]c4n3)cc2o1,0.533100505,2.695227988,-8.3,-7.8,2.0045,281.0912746
CS(=O)(=O)c1ccc(Oc2ccc(NC(=O)Nc3nccc4ccccc34)cc2)cc1,0.457693201,2.072632831,-9.6,-8.9,5.0746,433.1096271
O=C1CN(C(=O)C(=O)Nc2ccc(Cc3nnc4ccccn34)cc2)c2cc(F)c(F)cc2N1,0.455110943,2.785445962,-10.7,-10,2.5221,462.1251948
O=S(=O)(Nc1cc2[nH]cnc2cc1F)c1cccc2ccncc12,0.598884243,2.500961232,-8.7,-8,3.051,342.0586748
[N-]=[N+]=Nc1ccc2c(c1)N(c1ccc(-c3ccc(C=O)cc3)cc1)CC2,0.260447777,2.521936574,-9.3,-8.9,5.8021,340.1324111
O=C(Nc1n[nH]c2nc(Br)ccc12)C(=O)N1C(=O)c2cccc(Br)c2S1(=O)=O,0.361831769,3.412370182,-10.1,-9.1,1.7927,526.8534635
O=S(=O)(Nc1nnc(-c2cccc(F)c2)o1)c1cccc2cnccc12,0.592219695,2.381801182,-9.8,-8.5,3.2247,370.0535894
CN(C(=O)Nc1ccc2ccncc2n1)c1ccc2cc(Br)ccc2c1,0.496179109,2.421809182,-9.4,-9.1,5.2138,406.0429232
O=C(Oc1ccc(F)c2ccncc12)c1ccc([N+](=O)[O-])c2cccnc12,0.235804512,2.464115372,-9.3,-8.7,4.0495,363.065534
O=C(CBr)c1cccc(N2C(=O)c3cccc4cccc2c34)c1,0.497402461,2.163773339,-8.7,-8.9,4.7093,365.0051407
Nc1c(Br)cc(N2CCc3nnc(-c4ccncc4)cc3C2)c2occc12,0.488188517,3.012483703,-9,-8.9,4.1922,421.0538222
O=C(Nc1c(Br)cc(Cl)c2occc12)C(=O)N1CCc2nnc(-c3ccncc3)cc2C1,0.403579311,3.081198197,-9.6,-9,4.2241,511.0046791
Cc1cc(N[C@@H](C)c2cccc3cnccc23)cc2c(O)c(C#N)cnc12,0.549905115,3.143805257,-9.3,-9.1,4.8418,354.1480612
O=C(CNc1cc2cc[nH]c2cn1)c1cccc(Cl)c1,0.721297787,2.35505187,-7.8,-7.1,3.5111,285.0668897
OC(c1ccccc1)c1cccc(NNc2ncnc3sc4c(c23)CCC4)c1,0.432403284,2.915830727,-8.2,-8.2,4.7007,388.1357823
NC(c1cccc(Cl)c1)c1cccc(N2CCc3cc(S(=O)(=O)F)ccc32)c1,0.623716937,2.882045182,-9,-9,4.7405,416.0761547
CC(Nc1c(Br)cccc1OC(F)(F)F)c1ccc2[nH]ncc2c1,0.617035137,3.046193739,-8.4,-8.2,5.3971,399.0194088
NN(C(=O)c1n[nH]c2ccccc12)S(=O)(=O)c1ccc2oc3ccccc3c2c1,0.269542721,2.560880677,-10.8,-9.1,3.1671,406.0735759
N#Cc1ccc(Oc2ccc(OC(=O)Cc3ccc4cnccc4c3)c(Cl)c2)cc1,0.309127062,2.287748303,-9.4,-7.9,5.70028,414.07712
N#Cc1ccc([C@H](Nc2ccc3c(c2)Cc2ccccc2-3)C(F)F)cc1,0.525910125,2.880409483,-9.2,-9.4,5.54778,346.128155
Cc1ccc(NC(=O)NCc2ccc(Cn3cnc4ccccc43)cc2)c2cccnc12,0.406428186,2.189402332,-9.8,-10.2,5.26292,421.1902604
Nc1c(Nc2cc3c(cc2O)OCCC3=O)ccc2cc(Br)ccc12,0.433403867,2.631391431,-9.1,-8.7,4.5989,398.0266044
O=C(/C=C/c1ccc2[nH]ccc2c1)Oc1cnc2nc(Br)ccc2c1,0.315877499,2.742735746,-8.9,-8.9,4.4924,393.0112887
O=C1Cc2ccc(Cl)cc2N1c1ncnc2[nH]c3ccccc3c12,0.572320353,2.599474782,-9.2,-9.1,3.9853,334.0621387
O=C(Nc1ccnc(-c2ccoc2)n1)C(=O)N(C(=O)Nc1ccc(O)cc1)c1ccccc1,0.323289899,2.73960979,-9.3,-7.8,3.646,443.1229686
O=C(Oc1cc(Br)cc2cc[nH]c(=O)c12)c1n[nH]c2ccc(Br)cc12,0.345714725,2.714827184,-9.5,-8.7,4.1486,460.9010653
O=Cc1cc(Nc2cccc(COCc3ccccc3)c2)cc(-c2cccnc2)c1,0.371253679,2.218661414,-8.3,-8.6,6.0215,394.1681279
CC(=O)N(C(=O)C(=O)Nc1ccc(-c2cccc(O)c2)cc1)c1ccc2c(c1)CCC2=O,0.619256979,2.576627896,-9.4,-9.1,3.7063,428.1372217
NCc1cc2ccc(N3C(=O)CCCc4cc(C(=O)CCl)ccc43)cc2cn1,0.534061965,2.616166391,-8.7,-8.5,4.116,393.1244046
c1ccc(Cc2ccc(Nc3cccc4[nH]ccc34)cc2)cc1,0.511131934,1.830169873,-8.4,-8.6,5.5023,298.1469986
O=C1c2cccc(Br)c2C(=O)N1c1ccc(C(O)c2ccccc2)cc1,0.656765615,2.553537342,-9.4,-8.8,4.3314,407.0157054
Brc1ccc(CN(Cc2ccccc2)c2cc(Br)c3cnccc3c2)cc1,0.305721971,2.276786721,-8.2,-8.2,6.9666,479.9836728
O=C(/C=C/c1ccc2occc2c1)Oc1cccc2[nH]c(=O)[nH]c12,0.344512209,2.623035002,-8.8,-8.6,3.2212,320.0797069
Fc1ccc2[nH]c(N3CCN(c4nccc5sccc45)CC3)cc2c1,0.585899837,2.572267037,-8.6,-8.2,4.2433,352.1157958
O=C(Oc1cc(-c2ccccc2)ccn1)c1ccc2cc(Cl)ccc2n1,0.472845414,2.146450745,-9.6,-9.1,5.1694,360.0665553
SC(c1ccccc1)c1ccc(Nc2nc(-c3ccc4c(c3)Cc3ccccc3-4)cs2)cc1,0.252740973,2.899053065,-10.1,-9.9,8.1441,462.1224407
Cc1ccc(C)c2c1C(=O)N(c1c(F)cc(F)c3ncccc13)C2=O,0.63181968,2.626536855,-9.1,-9.3,3.93044,338.0866841
O=[N+]([O-])c1cc(Br)c(Br)c(Nc2ccccc2-c2cccc(Cl)c2)c1,0.316435206,2.305460687,-8.4,-8,7.1838,479.8875795
Cc1cc(NC2CC[C@@H](O)[C@@H](O)CC2)c2cnccc2c1,0.742543472,3.303689762,-8.2,-8.7,2.61952,286.1681279
Cc1c(C(=O)Oc2cccc3[nH]c(C(=O)O)cc23)nnn1-c1ccc2ncccc2c1,0.341240152,2.576303012,-9.6,-9.1,3.52262,413.112404
Clc1cc2cn[nH]c2cc1N1CCC2CCCc3cccc1c32,0.668952691,3.127203477,-8.5,-8.2,5.178,323.1189253
N#Cc1ccc(O)c(OC(=O)c2cc3c(=O)[nH]c4ccccc4c3s2)c1,0.419270101,2.504774188,-9,-8.6,3.53928,362.0361278
Cc1c(C(=O)N2CC(=O)Nc3cc(Br)cnc32)nnn1-c1ccc2ncccc2c1,0.489288407,2.862187807,-9.8,-9.8,2.88032,463.0392348
Cn1c(C(=O)Oc2cccc3cnccc23)cc2ccccc2c1=O,0.41781231,2.278637775,-8.8,-8.3,3.3059,330.1004423
N#Cc1ccc(NC2(c3c(F)cccc3Br)CC2)c2ccncc12,0.685034305,2.873538686,-8.2,-8.4,5.10928,381.0276877
O=C(c1ccc(I)cc1)c1cccc(NCc2ccc3ncsc3c2)c1,0.298746089,2.231726655,-9,-8.3,5.744,469.9949821
COc1cc(=O)[nH]c2cc(OC(=O)c3c(C)c(=O)[nH]c4ccccc34)ccc12,0.422876258,2.419121469,-9.6,-9.1,2.90582,376.1059216
O=c1cc(CNS(=O)(=O)Cc2ccc3ncccc3c2)c2c(ccc3ccccc32)o1,0.334749578,2.426160627,-8.5,-8.7,4.114,430.0987281
CS(=O)(=O)c1ccc(N(N)c2ccc(-c3ccc(C=O)cc3)cc2)cc1,0.424012838,2.287293557,-8.2,-8.6,3.5814,366.1038134
CS(=O)(=O)c1ccc(NNc2ccc(-c3ccc(C=O)cc3)cc2)cc1,0.509225513,2.050893523,-8.5,-8.1,4.0086,366.1038134
O=C(Nc1cccc2[nH]c(=O)oc12)C(=O)N(Cc1ccccc1)c1ncnc2[nH]cnc12,0.369600744,3.014298715,-10.6,-8.5,1.9593,429.118552
Nc1ccc2nccnc2c1Nc1cc(Cc2ccccc2)ccc1O,0.381265316,2.354718761,-8.9,-8.6,4.252,342.1480612
O=C(CCc1c(-c2ccccc2)[nH]c2ccc(Br)cc12)Nc1cc([N+](=O)[O-])ccc1Nc1ccccc1,0.134269776,2.38219105,-9.7,-9,7.8205,554.0953527
N[C@@H]1CCCCC[C@@H]1NC(=O)Nc1c[nH]c2ccccc12,0.640045071,2.924317943,-8,-7.8,2.9494,286.1793613
N[C@@H]1CCCCC[C@@H]1NC(=O)C(=O)Nc1c[nH]c2ccccc12,0.502798113,3.017097175,-8.3,-8.2,1.8826,314.1742759
O=Cc1c(C(=O)N2C(=O)CCCc3ccc(Br)cc32)[nH]c2ccc(Cl)cc12,0.450129482,2.738359768,-9.2,-8.6,4.906,443.9876321
Fc1c(NCc2nc3cccnc3[nH]2)ccc2ccccc12,0.602566613,2.350495665,-8.8,-8.6,3.8623,292.1124246
c1ccc(-c2ccc3c(c2)CCCN3Cc2nsc3ccccc23)cc1,0.453082551,2.268808188,-9.6,-8.7,5.9161,356.1347196
O=C(Oc1ccc2c(c1)oc1ccccc12)c1ccc2cc(F)ccc2n1,0.309479862,2.164795874,-10,-9.2,5.4925,357.0801215
O=C(Oc1cccc2c(Cl)ccnc12)C1NCCc2c1[nH]c1ccccc21,0.40632935,3.081156589,-9.4,-9.3,4.1619,377.0931044
O=C(CCl)c1ccc(F)c(Nc2ccc(Cn3cnc4ccccc43)cc2)c1,0.352704967,2.190898143,-8.9,-8.5,5.3888,393.1044181
CS(=O)(=O)c1ccc(C(=O)CNCc2ccc(-c3ccc4c(c3)CCCO4)cc2)cc1,0.566965115,2.234480367,-8.9,-8.2,4.0546,435.1504293
CC#Cc1ccc2cc(NCCCCCCCCN)ccc2c1,0.509372027,2.304525536,-6.3,-6.9,4.9224,308.2252489
NN(c1cc2ccncc2cc1Br)c1cccc(Br)c1F,0.481627978,2.883032669,-8,-7.5,4.9107,408.9225497
Brc1csc2c(NCc3cc4cnccc4[nH]3)cccc12,0.531614306,2.7678064,-7.6,-7.7,5.1522,356.9935305
O=Cc1cccc(NCc2ccc(-c3cccnc3)cc2)c1Br,0.650085814,2.169938854,-8,-8,4.9357,366.0367752
O=Cc1cccc(Cl)c1NCc1ccc(-c2cccnc2)cc1,0.684224755,2.101914974,-7.9,-7.8,4.8266,322.0872908
CS(=O)(=O)c1ccc(NCc2ccc3cnccc3c2)c(N)c1,0.719801617,2.165406282,-8.1,-8.3,2.8326,327.1041478
Cc1ccc(N(C(=O)Nc2nc(-c3ccc4c(c3)Cc3ccccc3-4)cs2)c2ncccc2N)cc1,0.278187907,2.690434033,-10.5,-9.9,7.03712,489.1623314
O=c1[nH]cnc2c(Cl)c(NCc3ccc(Cl)cc3Oc3ccc(F)c(Cl)c3)ccc12,0.357196161,2.602152947,-8.6,-8.7,6.4268,463.0057379
Cc1cncc2cccc(S(=O)(=O)Nc3ccc(Cl)c4cccnc34)c12,0.563116887,2.425160674,-9.3,-8.6,4.54562,383.0495254
C#Cc1cccc(N(N)c2cccc(-n3cnc4ccccc43)n2)c1,0.356139924,2.785213091,-9.5,-8.3,3.4136,325.1327455
O=S(=O)(Nc1cc(Cl)cc2c3c([nH]c12)CCNC3)c1ccccc1-c1ccc(CO)cc1,0.349079075,2.641873281,-9.3,-8.8,4.4271,467.1070402
O=C(c1cccc(F)c1)c1cccc(Nc2nn(CC(F)F)c3ccccc23)c1,0.443913791,2.374154449,-9.4,-9,5.4151,395.1245468
O=S(=O)(Nc1cccc2cccc(Cl)c12)c1cccc2cnccc12,0.56239053,2.185526236,-9.1,-8.7,4.8422,368.0386263
N#Cc1ccc2cccc(Nc3ccc(-c4cccc(O)c4)cc3)c2n1,0.537410455,2.188233336,-9.1,-9.2,5.22268,337.1215121
N#Cc1cccc(Nc2cccc(Nc3cccc4[nH]c(=O)ccc34)c2)c1,0.488512001,2.180655855,-9.1,-8.7,4.88698,352.1324111
O=C(Oc1cc2cn[nH]c2s1)c1ccc2c(=O)ccoc2c1,0.575148746,3.026003646,-8.6,-8.3,2.95,312.0204777
CCC(=O)c1ccc2c(c1)N(c1cccc3[nH]ncc13)c1ccccc1S2,0.389907352,2.536915641,-8.8,-8.5,6.09,371.1092332
O=S(=O)(Nc1cnc2c(F)cccc2c1)c1ccc2cnccc2c1,0.609185414,2.259201236,-9.2,-8.6,3.7229,353.0634258
COc1cc2c(cc1Nc1c[nH]nc1-c1nccs1)oc1ccccc12,0.460318884,2.831091827,-8.7,-8.7,5.1848,362.0837467
Nc1ccncc1CNc1cc(C=O)cc(-c2cccnc2)c1,0.707683195,2.463229325,-8.3,-8.3,3.1504,304.1324111
N#Cc1ccc2c(c1)N(c1ccc3cc(CCl)c(=O)[nH]c3c1)C(=O)C2,0.720524783,2.68526077,-9.6,-8.9,3.35938,349.0618043
C1=C(c2cccc(N3CCCC(c4c[nH]c5ncccc45)C3)c2)CCNC1,0.732610683,3.141256383,-9.9,-9.4,4.3236,358.2157468
NCCN(c1ccc2ccccc2c1)c1cccc2cnccc12,0.603596309,2.287500626,-7.9,-8.3,4.4848,313.1578976
O=C(O)/C=C/c1cccc(Nc2nc(-c3cccc4ccccc34)cs2)c1F,0.413827931,2.33984857,-8.9,-9.3,5.9438,390.0838269
O=C(Cn1c(=O)[nH]c(=O)c2ccccc21)Oc1cnc(Cl)nc1-c1c[nH]c2ccccc12,0.322378359,2.69128599,-9,-9.5,2.8871,447.0734316
c1cnc(NCCCNc2ccc3cn[nH]c3n2)nc1,0.589461781,2.587598103,-6.7,-6.6,1.662,269.1388935
Oc1ccnc2cc(Nc3cc(Cl)c4ccc(Cl)nc4c3)ccc12,0.46321352,2.433686985,-9,-9,5.539,355.0279173
O=C(Oc1ccc2ccncc2c1Br)c1ccc(F)c2ccncc12,0.356615016,2.485564698,-8.7,-8.6,4.9038,395.9909679
O=C(Oc1cc(Br)c2c(=O)[nH]ccc2c1)c1cc2ccc(F)cc2[nH]c1=O,0.377123578,2.641684464,-9.8,-9.6,3.4904,427.9807971
Nc1c(Br)cc(Nc2ccc([N+](=O)[O-])cc2C(=O)c2ccccc2)c2occc12,0.174965973,2.612499631,-9,-8.7,5.6603,451.016768
Cc1ccc2cnccc2c1Nc1cc(F)cc(OC(F)F)c1,0.732583013,2.395946874,-8.2,-8.4,5.02732,318.0979977
Clc1ccnc2ccc(Nc3cccc(Cc4ccccc4)c3)cc12,0.474839871,1.936928783,-9.1,-8.9,6.2226,344.1080262
O=C(NS(=O)(=O)c1ccc2c(c1)NCC2)N(Cc1ccccc1)c1ccc2[nH]c(=O)[nH]c2c1,0.361938324,2.723150357,-10.6,-9.2,2.9293,463.1314252
Nc1cccc(Br)c1NC(=O)Nc1cc(CCc2ccccc2)ccn1,0.525102299,2.190367951,-8.8,-8.7,4.8555,410.0742233
Nc1c(Br)cccc1NC(=O)C(=O)Nc1cc(CCc2ccccc2)ccn1,0.416409552,2.276489083,-8.9,-8.9,3.7887,438.0691379
O=C(Oc1ccc2cn[nH]c2c1)C1CCc2ccccc2CC1,0.446389683,2.26750923,-8.6,-8.9,3.6635,306.1368278
O=C(NCCc1cnc2c(Cl)cnn2c1)c1ccc(-n2cnc3ccccc32)cc1,0.473673801,2.497656375,-9.1,-8.9,3.6941,416.1152368
NCCc1cnc2c(OC(=O)c3ccc(-n4cnc5ccccc54)cc3)cnn2c1,0.457071869,2.608680501,-8.7,-8.4,2.7886,398.1491238
Clc1ccc(Oc2ccc(Br)cc2Nc2ccc3sncc3c2)cc1,0.369354151,2.368504555,-8.5,-7.2,7.2481,429.9542238
O=c1cc(CN(Cc2ccccc2)c2ccc(F)cc2)c2c(ccc3ccccc32)o1,0.252555743,2.200703873,-8.6,-8.6,6.2921,409.1478071
O=Cc1ccc(Oc2ccccc2)cc1N1CC=C(c2ncc(Cl)cn2)CC1,0.570839854,2.641302479,-8.7,-8.4,5.0285,391.1087545
N#Cc1cc2cc(OC(=O)c3cc4ccccc4[nH]c3=O)ccc2[nH]1,0.435871238,2.516839698,-9.4,-8.4,3.10028,329.0800412
NN(C(=O)c1ccc2ccccc2c1)c1c(I)ccc2ccccc12,0.204526243,2.347728159,-9.1,-9.2,5.1181,438.0229111
O=C(NNc1cccc2cnccc12)C(=O)Nc1c(O)ccc2[nH]ccc12,0.218191436,2.602896968,-9.2,-9.1,2.5035,361.1174893
Nc1cccc2c(C(=O)NC(=O)Nc3cccc4ccccc34)cccc12,0.461687681,1.97993898,-9.8,-9.8,4.5371,355.1320768
Cc1cc(N[C@@H]2CCCCC[C@@H]2N)c2cnccc2c1,0.818748747,3.039785543,-7.9,-7.6,3.61512,269.1891977
O=S(=O)(c1ccc2cc(Cl)ccc2c1)N1CCc2[nH]c3c(Br)cccc3c2C1,0.417023357,2.436289275,-10.3,-9.7,5.484,473.9804385
Fc1cc(N2CC(Oc3ccc4cccnc4c3)C2)c2cnccc2c1,0.558005168,2.471485562,-9.2,-8.7,4.1897,345.1277404
Nc1c(Nc2ccc(Oc3ccc(S(=O)(=O)Cl)cc3)cc2)ccc2ncccc12,0.3334032,2.207141474,-9,-8.9,5.2804,425.0600901
O=C(NC(=S)c1coc2ccccc12)C(=O)Nc1ccncc1-c1ccncc1,0.403060564,2.7217369,-8.8,-8.1,3.3202,402.0786613
O=C(Nc1nccc(-c2ccccc2)n1)NS(=O)(=O)c1ccc2[nH]c(=O)sc2c1,0.458229503,2.47790051,-9.4,-8.9,2.557,427.0408959
Cc1c[nH]c2nccc(NC(=S)c3ccc(C#N)cc3)c12,0.709171896,2.615231313,-7.8,-8,3.5306,292.0782674
O=C(/C=C/c1ccc2[nH]ccc2c1)Oc1cccc2c(=O)[nH]cnc12,0.343054097,2.604968412,-9.1,-8.6,3.0232,331.0956913
CN(c1ccc2cnccc2c1)c1ccc(C#N)cc1CBr,0.637746026,2.594312368,-8,-8.4,4.76928,351.0371095
O=C(Nc1ccc2c(c1)Cc1ccccc1-2)[C@@H]1C[C@H]1c1ccc([N+](=O)[O-])cc1,0.40978586,2.884806205,-9.6,-9.3,4.9082,370.1317424
O=C(Cc1ccc2oc3ccccc3c2c1)Oc1cccc2cc[nH]c12,0.361668392,2.342721797,-9.5,-8.8,5.2154,341.1051933
O=C(Nc1ccc2c(c1)CCC(=O)N2CC1CCCC1)N1CCc2[nH]c3ccc(Cl)cc3c2C1,0.495181651,2.648746127,-10.7,-9.9,5.8809,476.1979038
C#Cc1ccc2c(NC(=O)C(=O)NS(=O)(=O)c3ccc4nc[nH]c(=O)c4c3)n[nH]c2c1,0.263234188,2.981796542,-10.5,-9.5,0.2243,436.0589885
O=C(Nc1ccc(Oc2cccc3cccnc23)cc1)Nc1ccnc(-c2ccc(Br)cc2)n1,0.267772338,2.283687554,-10.1,-10.2,6.8906,511.0643869
O=C(Oc1cnc(Br)c2[nH]ccc12)c1ccccc1-n1cnc2ccccc21,0.325166443,2.737442066,-9.4,-8.8,4.8835,432.0221878
Cc1n[nH]c2ccc(C(=O)Oc3cc(F)cc(CC#N)c3)cc12,0.594508134,2.518985927,-8.6,-8.4,3.2957,309.0913548
CC1CCc2nc(C(=O)Oc3cccc(-c4cn[nH]c4)c3)ccc2C1,0.58435565,3.013683917,-9.4,-8.6,3.8157,333.1477268
c1ccc(-c2nc3cc(Nc4ccc5c(c4)OCC5)ccc3[nH]2)nc1,0.58831527,2.355334928,-9,-9,4.3034,328.1324111
CN(c1cccc2cnc(Cl)nc12)C1CCN(c2ncnc3ccccc23)CC1,0.473489554,2.615276867,-9.3,-8.7,4.3316,404.1516224
Cc1n[nH]c2c(C(=O)Oc3cc4[nH]ncc4nc3Br)cccc12,0.416352982,3.125730682,-8.7,-7.8,3.12432,371.0017867
O=Cc1ccc(-c2ccc(N3CCC(c4c[nH]c5ccccc45)CC3)cc2)cc1,0.43875883,2.144226281,-9.3,-9,6.0314,380.1888634
Cc1cnc2c(N3C(=O)CCc4cc(C(C)N)ccc43)cnn2c1,0.787047159,3.257283612,-8.2,-8.2,2.66832,321.1589602
CS(=O)(=O)c1ccc2c(c1)N(c1cc3c(nn1)-c1ccccc1CCC3)CCO2,0.646745929,2.620401185,-9.8,-10,3.5663,407.1303625
O=c1cc(C(F)(F)NCc2cccc3[nH]nnc23)c2ccc(O)cc2o1,0.382656275,3.155824084,-9.6,-9.1,2.609,358.0877467
Cc1sc2ncnc(Nc3cc(Oc4cc(Cl)ccc4C=O)ccc3F)c2c1C,0.37063906,2.539783683,-9.6,-8.6,6.44904,427.0557536
Nc1n[nH]c2ccc(C(F)(F)NNc3cccnc3F)cc12,0.33725236,3.196657352,-8.3,-8.4,2.3452,308.099729
O=C1c2cc(Cl)ccc2S(=O)(=O)N1c1ccc2[nH]ccc2c1,0.743720798,2.595466285,-8.5,-8.2,3.1704,332.0022408
CC(=O)c1ccc2c(c1)CC(=O)N2C(=O)C(=O)Nc1n[nH]c2ccc(Br)cc12,0.469173126,2.786573225,-9.7,-8.9,2.5824,440.012017
Cc1ccc2[nH]c3c(c2c1)CN(c1ccc(CBr)c2ncccc12)CC3,0.447166764,2.562733538,-9.4,-9.2,5.48212,405.0840597
COC(=O)c1ccc(N2CCCC2c2cnc3ccccc3c2)c2ncccc12,0.470557176,2.825768535,-9.6,-8.5,4.9111,383.1633769
NN(Cc1ccc2ccccc2c1)c1cncc2sccc12,0.452320937,2.552568564,-8.8,-8.1,4.3298,305.0986685
O=C(CNc1nnc(-c2cccc(Cl)c2)o1)c1c[nH]c2ncccc12,0.532352303,2.553043438,-8.9,-8.3,3.5611,353.0679523
COc1cc2c3c([nH]c2cc1Cl)CCN(c1cccc2sncc12)C3,0.540083404,2.769883691,-8.5,-8.4,5.0023,369.0702608
CCc1ccc(-c2csc(NC(=O)Nc3ccc4c(c3)CCC(=O)N4Cc3ccc(Cl)cc3)n2)cc1,0.285553026,2.332855778,-10,-9.4,7.1493,516.1386747
O=C(OS(=O)(=O)c1ccc2cnccc2c1)c1ncnc2[nH]ccc12,0.559853269,2.865043544,-8.4,-8.5,2.0518,354.0422758
O=C(Oc1cc(Br)cc2ccncc12)c1cc(=O)[nH]c2ccc([N+](=O)[O-])cc12,0.223209141,2.570978723,-9.1,-8.9,3.9662,438.9803825
CCCCCc1ccc(C(=O)CCC(=O)OC(F)(F)c2ccc3c(N)n[nH]c3n2)cc1,0.277743777,2.806109539,-7.9,-7.7,4.5284,430.1816471
CN(c1ccc(-n2c(=S)[nH]c3ccccc3c2=O)cc1)c1cccc2c1CCCN2,0.454024106,2.634704271,-9.6,-9.5,5.17429,414.1514323
O=[N+]([O-])c1cc2cn[nH]c2cc1N1CCN(c2cccc3c2OCCO3)CC1,0.550031745,2.635314862,-8.6,-8.6,2.5689,381.1437041
O=C(CN1Cc2ccccc2-c2ccccc2C1)c1c[nH]c2ccccc12,0.524829258,2.145880385,-10.3,-9.9,5.0334,352.1575633
COC(=O)c1cc2[nH]ncc2cc1NC(=O)C(=O)Nc1nc(-c2ccc(C(C)(C)C)cc2)cs1,0.296362979,2.589919878,-9.3,-8.7,4.3477,477.1470752
N#Cc1ccc(N2CCN(c3ccc(Nc4cccc5cn[nH]c45)cc3)CC2)nc1,0.545236986,2.426345943,-8.8,-9.3,3.89978,395.1858437
O=S(=O)(c1ccc2c(c1)Cc1ccccc1-2)N1CCc2ccc(O)cc2CC1,0.566139416,2.247817801,-10.4,-9.8,3.7529,391.1242145
Nc1cccc(Br)c1Nc1nccc2cnccc12,0.707558297,2.409911601,-7.3,-7.5,3.7181,314.0167085
N#Cc1ccc(NC(=O)C(=O)N2CCc3ccc(N=[N+]=[N-])cc32)cc1-c1ccncc1,0.301509577,2.890884516,-9.6,-9.3,4.08988,409.1287227
O=C(NCc1cccc2c(O)cccc12)NC(CF)c1cccc2ccccc12,0.439549985,2.769592168,-9.3,-8.9,5.2086,388.1587061
