smiles,qed,sas,gsk3b_score,jnk3_score,weight,logP
CNc1nccc(-c2cccnc2Oc2cc(Nc3ccccn3)ccc2Cl)n1,0.458437985698632,2.458124650028012,0.48,0.31,404.86100000000005,5.164600000000004
O=C(O)C1CC2(CC2)CC(C(=O)N2CC(c3cc(F)cc(F)c3)CC2)C1,0.893313497495493,4.060350240683275,0.01,0.0,363.40400000000017,3.5618000000000025
O=C(NCc1cccc(-c2cc[nH]n2)c1)c1ccncc1,0.7695184755646064,2.3334927519458173,0.34,0.11,278.315,2.401700000000001
CC1CCCN1CCc1cc2ccncc2o1,0.811595877590208,2.922828114298378,0.18,0.04,230.31100000000004,2.8546000000000014
COc1ccc(CCNc2ccc3nc(NC(=O)CCS(N)(=O)=O)ncc3c2)cc1OC,0.4168061010922348,2.487055588549783,0.14,0.08,459.52800000000025,1.9186999999999999
CCCCCCCCCCCCCNC(=O)Nc1ccncc1C(=O)Nc1ccc(C(=O)OC)cc1Cl,0.1568126912461606,2.368051889674641,0.13,0.04,531.0970000000002,7.206400000000007
CC(C)CC1C(=O)NC(C(=O)NC(C(=O)N2CCCC2C#N)C2CC2)CCCCN2CCCCC12,0.6015985327933694,4.58914413973439,0.05,0.0,485.67300000000046,2.5812800000000014
CC(C)C(=O)NC1CCC(CCN2CCC(c3csc4ccccc34)CC2)CC1,0.6499749070158178,2.4434753610816653,0.01,0.03,412.6430000000002,5.801800000000005
CCCCCCCCCCCCC=CCCCCCCCNC(=O)S(N)(=O)=O,0.1941518023460868,2.608962754010278,0.01,0.02,416.67200000000014,6.192300000000005
CN1CCN(Cc2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1,0.7092444978961349,2.120577797155967,0.02,0.01,369.4900000000001,2.625700000000001
C[N+](C)(CCCCCC(C(=O)NO)C1CC1)C1CCCCC1C#N,0.2937381995533907,4.209474610164401,0.07,0.0,336.5000000000001,3.2371800000000013
CC(C)(C)CC(=O)Nc1cc(-c2ccc3ccn(C4CCCCC4)c(=O)c3c2)cc(C(F)(F)F)c1,0.4152419457253936,2.592162278491152,0.06,0.01,484.56200000000035,7.567200000000006
CN(c1ccccc1)C1CCN(CC(=O)N2c3ccccc3OC2=O)CC1,0.7115563992101768,2.416234837577667,0.0,0.0,365.4330000000001,2.8355000000000015
CC1CN(C(=O)C2CN(c3ccc(C(=O)NS(=O)(=O)c4cccs4)cc3)CC2c2ccccc2)CC(C)N1,0.4871107934439563,3.8069572549418247,0.05,0.02,552.7220000000002,3.295600000000001
O=C(Nc1cnc2[nH]ccc2c1)c1ccc(C(F)(F)F)cc1,0.7556130363333387,2.137616409295939,0.18,0.08,305.259,3.8340000000000014
Fc1cc(-c2ccc(C3CCCNC3)cc2)cc(C2=NCCCC2)c1,0.8439801997364998,2.973876968218663,0.16,0.08,336.4540000000001,4.932700000000003
Cc1nc2cnc3cccn3c2n1-c1ccc(Sc2ccccc2)cc1,0.4492678150721547,2.5481753436095147,0.1,0.05,356.45400000000006,5.132820000000004
O=C(NN1C2CCC1CC(O)(CN1CCC1)C2)c1ccccc1F,0.8774859848246852,4.190910441494241,0.03,0.01,333.4069999999999,1.5340999999999996
O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc([N+](=O)[O-])cc2)c2ccsc2)c(OCc2cccnc2)c1,0.231585914160558,2.651155751997239,0.04,0.01,525.5640000000002,4.724000000000004
NS(=O)(=O)c1ccc(NC(=O)COc2cccc(C=C3SC(=S)N4C(=S)NCC34)c2)cc1,0.5078820239705701,3.3571663517768338,0.03,0.04,506.6560000000001,2.2828
CC1(C)CN=C(N)N=C1c1ccc(NC(=O)NCCC2CCCN(C(=O)Nc3ccncc3)C2)cc1,0.4907376297497139,3.4187819130189565,0.19,0.05,490.6120000000003,3.680900000000002
O=S(=O)(c1ccc2cc(Cl)ccc2c1)N1CCCC1,0.8524842806563487,1.7671745845501563,0.0,0.0,295.7910000000001,3.277700000000001
CCCCCCN(Cc1ncc(NCc2cccc(OC)c2)cc1C)C(C(=O)O)c1ccccc1,0.2697182365075495,2.923250518324071,0.11,0.03,475.63300000000027,6.218920000000006
Cc1cn(Cc2cc(F)ccc2F)c(=O)n(CC(NC(=O)c2c(Cl)cccc2Cl)c2ccccc2)c1=O,0.3511639805980651,3.013954085740698,0.03,0.0,544.3850000000002,5.123020000000005
COc1ccccc1N1CCN(CCCCCCN(CCCN2CCOCC2)c2cccc3ccccc23)CC1,0.240025796189579,2.485521760386094,0.03,0.01,544.7840000000001,5.759700000000006
O=C(CCCCCCCNC(=O)c1cnc(N(Cc2ccccc2)C(=O)c2ccc(O)cc2)cc1)NO,0.1566390897822505,2.407689397449886,0.02,0.01,504.58700000000016,4.210000000000003
OC(=Nc1cnn2ccc(N3CCCC3c3cc(F)cc(F)c3)nc12)c1cnn2ccccc12,0.3129421988575699,3.684155492013704,0.07,0.06,459.4600000000001,4.633000000000003
COc1ccc(CCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)cc1OC,0.4437092829914316,2.782850635056219,0.14,0.01,384.43200000000013,2.1165999999999996
Cc1onc(C2CCCCC2)c1COc1ccc(C(F)(F)F)cn1,0.7836362226211987,2.5444685505963527,0.09,0.01,340.34499999999997,5.023520000000004
CC(c1ccccc1)C1CN2CCC1CC2,0.7323507075436926,3.77403188449018,0.01,0.0,215.33999999999992,3.1319000000000017
O=C(NCC(=O)N(CC=S)Cc1ccccc1)C1CCC2(C(=O)O)c3ccccc3CCN2C1,0.5653938933049707,3.713064923303691,0.03,0.0,479.6020000000004,2.3792999999999997
CSCCCC(NC(=O)C1CCCCN1C(=O)CC(N)Cc1ccccc1)C(=O)O,0.4586365284212008,3.2404356690824025,0.04,0.01,435.5900000000002,2.0402
CN(C(C)C(N)=O)c1ccc(Cl)c(C(F)(F)F)c1,0.9251462061014328,2.853576356443046,0.03,0.0,280.67699999999996,2.6688
CC1C(=O)NC(CSc2ccccc2)C(=O)NC(=O)C(NC(=O)C(NCC(=O)O)C(C)(C)C)C(=O)NC(S(=O)(=O)C2CCCC2)C(C)(C)N1,0.0965197158017276,5.402452625544001,0.1,0.0,724.903,0.050000000000007205
CN1CCCC1C(=O)N1CC(C)(c2ccccc2)C(C)(N=C(O)c2ccccn2)C1,0.625957448552416,3.958901713038447,0.13,0.08,406.53000000000014,3.039200000000001
Nc1nc(-c2cnn(CC(=O)N3CC(O)C3)c2)cc2c1ncn2C1OC(CO)C(O)C1O,0.285743432787391,4.027325741485221,0.24,0.05,445.43600000000015,-2.3083999999999967
CC(C)CN1c2ccccc2C(NCCC2=CCCc3ccc4ccccc4c32)c2ccccc21,0.3143673735334863,2.840284787210539,0.05,0.01,458.64900000000017,8.046200000000008
Cc1cc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccn4cc(Cl)c(C)c4c3)c3ccccc23)no1,0.2179329523448117,3.117124330361726,0.25,0.13,569.0650000000002,8.270240000000003
CC(Nc1cncc(F)c1F)c1nn(C2CC(N)C(O)C2)c2cncc(F)c12,0.6304402675061955,4.4817926394237775,0.11,0.09,392.3850000000001,2.4398
CCCCCCC=CCC=CCC=CCC=CCC=CCCCC(=O)NCC(=O)NCCc1ccccc1,0.1208601673266335,2.9109197506706064,0.0,0.02,518.7860000000004,7.943600000000009
COc1ccc(CN(C)C)cc1-c1cc2cnc(Nc3ccc(N4CCN(C(=O)CCO)CC4)c(F)c3)nc2n(C)c1=O,0.3040552462674293,2.8795978295575235,0.48,0.28,589.6720000000003,2.979400000000002
CC(C)c1c(C(=O)NCc2ccc(F)cc2F)c2ccc(OC(F)(F)F)cc2n1Cc1ccccc1,0.2789459482714445,2.5079680325402247,0.02,0.04,502.4830000000001,6.919800000000005
O=C(c1cccc(Cc2nc3c(-c4cnc(C(F)(F)F)nc4)ccn3[nH]2)c1)N1CCC(NCCCO)CC1,0.3034213952205785,3.1552541037957864,0.31,0.15,527.5510000000002,3.305600000000001
C#Cc1ccc(-c2cnc3c(c2)CCCN3C(=N)O)cc1,0.4783918651752964,2.776465158893707,0.18,0.07,277.327,2.97527
N#Cc1cccc(Nc2ccc(Oc3ncccc3Br)cc2)n1,0.7270961350920573,2.309096833823432,0.13,0.18,367.206,4.646680000000002
CCC(C(=O)O)C1C(C(=O)C(=O)Nc2cccc(CC)c2)C2C=CC1C21CC1,0.5572224667343233,5.323464753517269,0.03,0.0,381.47200000000015,3.695800000000002
O=C(Nc1ccccc1)Nc1nc(-c2cccc(Br)c2)ns1,0.7025538218816442,2.051346914879064,0.12,0.01,375.251,4.611600000000001
CC(=O)N1CCc2nc(-c3cc(F)cc(C(F)(F)F)c3)sc2C1,0.7359567796253758,2.54761449824856,0.04,0.03,344.3330000000001,3.872600000000003
O=C(NO)c1ccc(-c2cc(-c3noc(Cc4cccc(Cl)c4C(F)(F)F)n3)cs2)cc1,0.2768525364074591,2.7946478962420915,0.09,0.02,479.8670000000001,5.847100000000002
N=C(O)C12CC3CC(C1)C(N=C(O)c1ccc(NS(=O)(=O)c4ccc(Cl)cc4F)cc1)(C3)C2,0.3325097168786197,5.379929552388833,0.03,0.0,491.9720000000002,5.068670000000004
N#Cc1ccc(CCNC(=O)CCc2ccccc2)cc1,0.8830190962779861,1.65830288903242,0.0,0.01,278.35499999999996,2.849780000000001
CCCCCCN(c1sc2ccccc2c1Br)S(=O)(=O)c1c(C(=O)O)c([N+](=O)[O-])ccc1C(=O)OC,0.12545591766295,2.9595354454130653,0.05,0.07,599.4810000000002,5.832400000000005
Cc1nc(SCC(=O)NC(C)(C)C)sc1CCCS(=O)(=O)CCO,0.6201096159604828,2.8211397751438643,0.0,0.01,394.58400000000023,1.7980199999999997
Cc1nc2ccccc2n1Cc1nc(N2CCN(C(=O)COc3ccc(-n4ccnc4)cn3)CC2)nc(N)n1,0.3313299268349371,2.90712665049929,0.08,0.02,525.5770000000002,1.4685199999999996
Cn1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)c2ccccc21,0.7283874042567653,2.1727339352117383,0.03,0.0,315.37600000000003,3.2895800000000026
O=C(NCCCS(=O)(=O)NCc1cccc(C(F)(F)F)c1)c1ccc2[nH]nc(NCC3CC3)c2c1,0.2947082117883136,2.646927720560127,0.31,0.04,509.5540000000002,3.6431000000000022
COc1ccccc1C(=O)N(CCC(C)C)C1CCNC1,0.8751782082474927,2.6246017109082427,0.03,0.02,290.407,2.5454
O=C(Nc1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3F)cs2)cc1)N1Cc2ccccc2C1,0.3137913669371626,2.396270545238244,0.1,0.05,483.4900000000001,7.182700000000005
Cc1ccc2c(c1)C(=O)N(CC1(C#Cc3ccc(CN4C(=O)CC(C)(C)C4=O)cc3)NC(=O)NC1=O)C2,0.3793950840947613,3.5338045711775923,0.05,0.03,498.53900000000027,1.8658199999999998
CC1(C)C(=O)NNc2nc(-c3cnccn3)nc(N3CCOCC3)c21,0.8137062139718172,3.1288935438689496,0.16,0.04,341.3750000000002,0.5045
CCc1ccc(-c2ccc(CC(NC(=O)C3(C#N)CCN(C(=N)N)C3)CCC3(O)CCC3)cn2)cn1,0.3118799568416869,4.080969631230512,0.06,0.1,489.6240000000003,2.5376499999999993
Nc1ncc(-c2ccc(-c3ccccc3S(=O)(=O)N3CCC(CN4CCc5ccccc54)CC3)cc2F)cn1,0.368231113820441,2.68694179506595,0.15,0.1,543.6680000000003,4.995300000000005
COc1cc(-c2cccc(-c3ccc(OC)c(Cl)c3)c2)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,0.2321567157067713,2.8540476420076804,0.16,0.05,517.9940000000003,7.217200000000004
CCCOC(CC(Cc1ccc(-c2ccccc2)cc1)=C(O)O)C(=O)O,0.5761840653349597,2.9040181241343355,0.06,0.03,356.4180000000001,4.4936000000000025
CNC(=O)C(NC(=O)NC1C2CC3CC1CC(C(N)=O)(C3)C2)C(C#N)CN1CCC(F)C1,0.4423514668867352,5.570998605024199,0.05,0.01,448.5430000000003,0.263980000000003
CCOC(=O)C(C)(C)C1c2cc(Cl)ccc2C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.3272521581858779,3.2269558397148783,0.1,0.02,516.0010000000002,5.473500000000006
NCC1CC(NC2Cc3ccccc3C2)C(=O)N1Cc1ccc(Br)cc1,0.7912032211524171,3.29448968830627,0.01,0.02,414.3470000000001,2.6343000000000014
CCOCCNC(=O)N1CCC(N2Cc3ccc(Oc4ccc(C(F)(F)F)cc4)cc3C2)C(C(=O)O)C1,0.502765096610158,3.4611676464208854,0.01,0.0,521.5360000000002,4.334500000000003
Cc1ccc(Oc2cc3c(-c4cnn(C)c4)n[nH]c3cc2C)cc1,0.6099342813676459,2.333647519709082,0.36,0.1,318.38000000000005,4.3725400000000025
NC(CNc1ncnc2[nH]cc(C3CC3)c12)Cc1ccccc1,0.6540196859485891,2.9332403180608164,0.41,0.05,307.40099999999995,2.8172000000000006
OC1CSC(c2cc(F)ccc2F)C(O)C1O,0.7015272417848057,3.769722708245613,0.04,0.02,262.277,0.8353999999999999
CC(C)c1ccc(S(=O)(=O)NC(C(=O)NN=C2C(=O)Nc3ccc(Cl)cc32)c2ccc(Cl)cc2)cc1,0.3762280451031177,3.1344109496134305,0.34,0.07,545.4480000000002,4.609000000000003
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)Nc1ccccc1,0.1551450533739144,2.577703185548579,0.31,0.17,565.4030000000002,5.600000000000004
CC(=O)NCCCC1=C(C(Cl)c2ccccc2CC(=O)O)CCc2ccccc21,0.4787331005476956,3.1681636772435864,0.01,0.0,411.92900000000026,4.909900000000005
COC1CCC2(CC1)Cc1cnc(O)cc1C2,0.809860613515572,3.626834958882364,0.16,0.01,233.311,2.4612000000000007
NC(=S)NCCCC(=O)N1CCCC1C(=O)c1ccc(Cl)cc1,0.4652596546545373,2.7062361131239623,0.01,0.0,353.875,2.1271000000000004
COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)C2CN(c3ccc(F)cc3)C(=O)O2)cc1,0.3018979462556048,3.557567302610482,0.02,0.01,613.7080000000003,3.594800000000002
Cc1ccn(CC(=O)N(C)C)c1S(=O)(=O)c1ccc(S(=O)(=O)N(C)C)cc1,0.7029496870096457,2.623631270613753,0.02,0.0,413.52100000000013,0.9678200000000001
COc1ccc2[nH]cc(C(C)=O)c2c1CN1CCN(Cc2ccccc2)CC1,0.6657255630477131,2.25084173269685,0.08,0.01,377.4880000000001,3.696900000000003
COc1cc(-c2ccc(CCOc3ccc(CC(C)(C)N(C)C(=O)O)c(F)c3)cc2)nc(OC)n1,0.4404253311950172,2.8311882895934506,0.18,0.04,483.54000000000013,4.852300000000003
O=C1CCCCN1C1=NCC(c2ccc(Br)cc2)C(c2ccc(Br)cc2)N1,0.6426634198651298,3.4305962198522284,0.03,0.0,491.2270000000001,5.008200000000004
COc1ccc(-n2c(=O)n(CCCCN3CC(c4ccc(F)cc4)(c4ccc(C(F)(F)F)cc4)c4ccccc43)n(Cc3ccc(C)cc3)c2=O)cc1,0.1006734968526954,3.7012728869785194,0.02,0.05,722.7829999999999,7.958720000000009
Cc1cc(O)cc(C)c1CC(N)C(=O)NC(CCCc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)O,0.0934405463045335,3.535097660475282,0.04,0.01,540.6650000000003,1.2192100000000015
Cc1cc(F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,0.5666877630126463,2.4148311985088178,0.18,0.14,394.4310000000001,3.940120000000002
CCCCCC1(O)CCN(C2CC(c3ccc(Cl)cc3)(c3ccc(Cl)cc3)CC2)C1=O,0.4876394315197288,3.5749714199275235,0.01,0.0,460.4450000000002,6.375700000000006
O=c1ccoc2cc(OCc3cn(-c4cccc(C(F)(F)F)c4)nn3)ccc12,0.5299710039006493,2.5139211985088163,0.08,0.01,387.317,3.9715000000000025
CCn1nc(C#Cc2ccc(C(F)(F)F)cc2)cc1C1CC(N)C(O)C1,0.8067559095465222,3.9142144774562233,0.08,0.01,363.3830000000001,2.8872
CC1(C)CC=Cc2ccc(C(=O)Nc3cc(C(=O)N4CCCC4)nn3-c3ccc(F)cc3F)cc2O1,0.5423862096453511,2.888625435255157,0.0,0.02,492.52600000000024,5.213100000000005
N#Cc1cnc(N=C(O)N2CCC(F)C3CCCC32)cn1,0.6318336823448933,4.477264377655502,0.06,0.01,289.3139999999999,2.10628
O=C(O)C1=C(C(=O)Nc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)CSC1,0.6251439952721602,2.234083602839906,0.06,0.02,401.48700000000014,5.087100000000003
Cc1c(F)cccc1C1(C(F)(F)F)CCNCC1,0.7646367840264879,2.8236254730876773,0.04,0.01,261.26199999999994,3.3176200000000007
COc1ccnc2c(C)cc(C=C3SC(=N)NC3=O)cc12,0.8360520243613104,2.8994908173030964,0.45,0.12,299.3550000000001,2.6904899999999996
CCCOc1cc(C)c(Cc2cnc(N)nc2N)cc1Cl,0.8864110516242906,2.419366166851267,0.2,0.09,306.797,2.9824200000000003
CC(C)(Nc1cc(N2CC3COCC3C2)nc(N2CC3CNCC(CO)C3C2)n1)C(O)=Nc1cc(F)ccn1,0.3047557420347679,4.987782979833266,0.16,0.19,540.6440000000002,1.8361000000000014
NCC1(c2ccc(Nc3cc(Br)ccn3)cc2)CCC(OCCCC(F)(F)F)CC1,0.4439702156396665,2.8500838064938474,0.24,0.47,486.3760000000003,6.085900000000004
CC(C)c1ccc(NC(=O)Nc2ccc(-c3ncnc4ccn(C)c34)cc2Cl)cc1,0.4221760718788041,2.4192680598875125,0.33,0.18,419.91600000000017,6.056100000000003
N#Cc1ccc(N2CCC(F)C2)cc1N1CCN(CCCSc2nc3ccccc3s2)CC1,0.348818100558513,3.1225412614403965,0.08,0.04,481.6660000000003,5.020580000000005
Nc1cnc(-c2ccnc(Nc3cccc(N4CCC(N)CC4)c3)n2)cn1,0.646064219740666,2.5780001585274075,0.72,0.4,362.4410000000001,2.1868999999999996
CCCc1c(-c2ccc(O)cc2)n(CCOC)c(=O)[nH]c1=O,0.846946634954146,2.399141516077046,0.07,0.01,304.346,1.5080999999999993
O=C(NCC1CCOC1)c1cccnc1Oc1ccc(Nc2ccccn2)cc1,0.6386279368204744,2.7284016239253788,0.06,0.22,390.44300000000004,3.778800000000002
N#CCCn1ncc(-c2ccc3c(c2)C2(CCCN(C4CCC4)CC2)S(=O)(=O)C3)n1,0.7476764181678996,4.37326139103487,0.1,0.06,425.5580000000003,3.020880000000002
CC1(C)c2cc(C3COCCO3)ccc2C(=O)c2c1[nH]c1cc(C3CC3)ccc21,0.6729134982601629,3.3142247116250143,0.26,0.04,387.4790000000001,5.003500000000004
CN1CCN(c2nccnc2Oc2ccc(Nc3ccccn3)cc2)CC1,0.7476754665234842,2.253366346453406,0.11,0.28,362.43700000000007,3.1593000000000018
Cc1cccc(C(=O)NC2CC2)c1-c1ccc(S(=O)(=O)NC(=N)N)cc1,0.4709284086097636,2.339065242443075,0.02,0.02,372.45000000000005,1.7259899999999997
CC(C)c1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)c3c(c2Cl)OCCO3)cc1,0.5374634721158671,3.980003490982452,0.03,0.03,464.94200000000023,2.3403
COc1ccc2ccc3c(c2c1)C(c1ccc(Cl)cc1)Oc1ccc(F)cc1-3,0.374864351133622,2.6979960856674925,0.08,0.04,390.84100000000007,6.789700000000004
Nc1ncccc1-c1ncc(F)c(C(=O)NCC34CC5CC(CC(=O)N5C3)C4)c1C,0.80699072961768,5.042863329990286,0.16,0.04,409.46500000000026,2.30412
Clc1ccc(C=Cc2ccsc2)cn1,0.6997757123876287,2.409440435598329,0.03,0.06,221.71200000000002,3.9669000000000016
CC(OC1CCC(n2c(=N)[nH]c3cc(F)ccc32)C1)C(F)(F)F,0.8289649028641758,4.059963497230133,0.14,0.06,331.31300000000005,3.648970000000002
N=C(NCc1ccc(S(N)(=O)=O)cc1)OC1COC(N2C(=NS(=O)(=O)c3ccccc3)C(=O)O2)C(O)C1O,0.1870980277703485,4.459408720143289,0.03,0.0,569.5740000000004,-1.617129999999996
CCC(c1cccc(Cl)c1)N1CCn2nc(C=CC(=O)O)c(C(F)(F)F)c2C1(C)C,0.6348467386095342,3.806619838700284,0.04,0.0,441.88100000000014,5.355100000000004
Cc1ncnn1Cc1cc(-c2ccccc2)ccc1F,0.7274504369568829,2.1278197741712788,0.14,0.03,267.307,3.440920000000002
CC(C)(C)NC(=O)C1CN(Cc2cccc(F)c2F)CCN1CC(O)=NC1CCO1,0.5401388922287577,3.787540422950407,0.04,0.0,424.49200000000025,2.0685999999999996
CCc1[nH]c(=O)c(Cc2cc3cc(OC)ccc3nc2N)cc1Cl,0.7610433715320194,2.6265269486513265,0.24,0.0,343.8140000000001,3.320500000000001
CS(=O)(=O)Nc1ccccc1-c1cc(Nc2cc(CN3CCOCC3)[nH]n2)c2cc[nH]c-2n1,0.328978364123398,2.8734001800135047,0.37,0.13,467.55500000000035,2.9002999999999997
CC(C)c1ncc(-c2cc(C3CCC(CC(=O)NS(=O)(=O)C(C)C)CC3)n(-c3ccc(C(=O)N4CCCC(C#N)C4)cc3)c2Cl)s1,0.2528982869431353,3.923829234316643,0.07,0.07,684.3280000000001,7.271680000000008
CNC(=O)c1nc(-c2ccc(F)c(F)c2)cnc1NC(C)c1ccc(F)cc1,0.6931046127581932,2.7806094321500687,0.34,0.12,386.37700000000007,4.093600000000002
COc1ccc(-n2c(C)c3c(C)nnc(NC(C)c4ccccc4)c3c2C)cc1,0.4900664426004772,2.850380938031579,0.05,0.0,386.49900000000014,5.527460000000005
CC(=O)Nc1cccc(C2CCN(C(=O)NC3CC3c3ccc(C)cc3)CC2)c1,0.811518200755707,2.933581839548264,0.0,0.0,391.51500000000016,4.398520000000003
O=C(NN(Cc1ccc(Cl)cc1)C1(c2ccccc2)CC1)c1cccc([N+](=O)[O-])c1,0.4258268676800593,2.536430955815113,0.02,0.05,421.8840000000002,5.084500000000004
Cc1cc(-c2nc(-c3ccc(C(=O)O)c(F)c3)c(CNC3CCC(C(=O)O)CC3)s2)ccc1F,0.4081647777011079,2.6539561531517606,0.07,0.09,486.5400000000002,5.494920000000003
Cc1ccccc1C(CC(=O)O)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)O,0.5645226584008897,3.2655878668846,0.01,0.0,418.4900000000003,2.15982
COC(=O)Nc1ccc2c(c1)N=C(O)CCCO2,0.8024221431492987,2.724138502914992,0.04,0.0,250.25399999999993,2.6255000000000006
CCN(CC)CCSc1cn(-c2ccc(Cl)cc2)c2cc(NC(=O)NC3CCCc4ccccc43)ccc12,0.2095797669947839,3.119022674169818,0.01,0.0,547.1680000000003,7.916900000000007
O=C(c1ccc(-c2cnc3[nH]ccc3c2)cc1)N1CCC(F)(F)C1,0.7798666883848523,2.49185889094654,0.51,0.19,327.3340000000001,3.711100000000002
CC1(C(O)=Nc2cc(C3CC3)cc(-c3cnc(N)c(F)c3)c2F)CCOCC1,0.5780523596563839,3.4372128701064506,0.31,0.12,387.4300000000002,4.891100000000003
COC1CCCN(C(=O)n2sc3cc(Cl)cc(C#N)c3c2=O)CC1,0.7778858999251721,3.512544600512133,0.04,0.0,365.8420000000002,3.057080000000002
Cc1c[nH]c2nc(-c3cnccc3NC3CCCO3)[nH]c12,0.6903486856259649,3.696802026339121,0.41,0.13,283.335,2.80982
Cc1cc(-c2nc(-c3ccc(C(=O)O)c(C)c3)c(-c3ccc(Cl)cc3)o2)ccn1,0.4484003188083861,2.335233777055935,0.15,0.14,404.853,6.0390400000000035
CCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccncc1,0.4141914380918925,2.281133362032765,0.22,0.01,354.4530000000001,5.734400000000005
COc1cc(NC(=O)C2CCC3CN2C(=O)N3OS(=O)(=O)O)ccc1C,0.7227330886124563,4.006620309684092,0.01,0.0,385.3980000000001,0.94512
COCCCN(Cc1ccc(N2CCN(C(=O)C3CC3)CC2)cc1)S(=O)(=O)c1cccc(C(=O)O)c1,0.458633728620232,2.3602882595013828,0.02,0.0,515.6320000000004,2.6708
O=C1Nc2ccc(F)cc2C2(CC2)C12CCCN(Cc1ccccc1)CC2,0.8519724648785391,3.7020596458011754,0.02,0.02,364.46400000000006,4.481900000000004
CCCCCCCCN1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1=O,0.3882428974807981,3.320003123199619,0.0,0.0,553.1470000000002,4.113100000000003
COc1ccccc1Nc1cc(N(Cc2ccccc2)C(=O)c2ccc(O)cc2O)ncn1,0.3870639175786277,2.398885093981116,0.12,0.16,442.47500000000014,4.4870000000000045
CCN1CCN(c2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cc2)CC1,0.2196464843522585,3.043318092573519,0.16,0.08,613.7620000000002,6.447700000000008
Cc1c[nH]cn1,0.4904468907838006,3.321542312992044,0.09,0.02,82.10600000000001,0.7181199999999999
CCOCCn1c(=O)n(C2CCN(CC)CC2)c(=O)c2ccc(OC)cc21,0.6914220601383853,2.3670642209473325,0.04,0.01,375.4690000000001,1.8651000000000002
Cc1ccc(N(CC(C)C)C(C)c2cccc(Oc3cccnc3)c2)cc1,0.486881904586754,2.6996224393507866,0.14,0.02,360.50100000000003,6.405920000000006
CC(=O)c1cn(CC(=O)N2C(C(O)=NCc3cccc(Cl)c3F)CC3CC32)c2cnccc12,0.3337919840344727,4.074575723216986,0.1,0.03,468.9160000000002,4.177500000000003
CC(C)c1ccc2ccccc2c1NC(=O)C(COc1ccc(C(=O)CC(N)=O)cc1)C(=O)O,0.3101806005994616,3.0418668147335373,0.04,0.04,462.50200000000024,3.739600000000001
O=S(=O)(Nc1ncns1)c1cccc(S(F)(F)(F)(F)F)c1,0.8294987279544097,3.406987851201401,0.07,0.0,367.34599999999995,3.9963000000000006
COCc1c(-c2cc3ccc(OCCNS(C)(=O)=O)cc3s2)cnn1C1CCCN(C(=O)C=Cc2cc3c(cc2)OCCO3)CC1,0.1777927476196368,3.661544975894144,0.09,0.03,666.822,4.877400000000005
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(N4C5CCC4COC5)cc3)cc2)nc1N1CN(C2CCC2)CC1,0.3593849263934467,4.397621584810873,0.15,0.08,571.751,5.5091000000000045
CC1COCCN1C(=O)N1CCN(c2ncc(C(=O)Nc3cccc(F)n3)cn2)CC1,0.7320500783107275,3.1317480018337704,0.06,0.02,429.45600000000013,1.225699999999999
O=C1c2cnc(Nc3cccc(B(O)O)c3)nc2CCN1c1ccccc1,0.6031076251323432,2.5939555476368383,0.44,0.27,360.1820000000001,1.1029
O=C(O)C#Cc1cccc(-c2ccc(CCC(=O)O)c(C(F)(F)F)c2)c1,0.8110582523974089,2.4648526747291,0.06,0.06,362.30299999999994,3.825700000000002
CC(C)Oc1ccccc1-c1cccc(C(CC(=O)O)c2nnc(C)o2)c1,0.6652665188246899,2.878245631947664,0.06,0.05,366.4170000000001,4.438820000000002
Cc1cccc(C)c1N1CC=C(Cn2cnc3c(NCc4cccc(OCCF)c4)nc(Cl)nc32)CC1,0.2189929406808272,3.043540294727533,0.15,0.08,521.0400000000002,5.893640000000006
CC1CSCNC2CCN1C(=O)N1CCN(C(=O)Nc3nc4ccccc4cc3O)CC21,0.6090339780280208,5.19437914730766,0.11,0.02,456.5720000000001,2.3352000000000004
C[N+]1(Cc2cccc(F)c2)CCC(c2ccccc2)CC1,0.7350877162014517,2.4014078070652083,0.03,0.04,284.3980000000001,4.349900000000003
