smiles,qed,sas,gsk3b_score,jnk3_score,logP,weight
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.6,-9.4,5.29628,413.0834123
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.6,-9.5,5.29628,413.0834123
O=C(NCCc1ccccc1)c1ccc(O)c2[nH]c(-c3ccc(F)cc3)nc12,0.492469209,2.130310109,-9.7,-8.5,4.0471,375.138305
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CC1,0.773390379,2.155164175,-8.5,-7.8,2.9734,278.1167611
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9,5.4671,402.1038134
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.2,-9.4,5.29628,413.0834123
Cn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.74005506,2.152761451,-8.5,-8.3,2.7455,302.1055277
O=C(Nc1cc(-c2[nH]c(-c3ccc(F)cc3)nc2-c2ccc(F)cc2)ccn1)C1CC1,0.455597278,2.307570946,-10.2,-8.5,5.4324,416.1448676
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.6,-9.3,5.29628,413.0834123
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.397746084,2.328630459,-9.2,-9.6,5.33878,427.0990624
NC1CCC(Nc2cc(-c3ccc(S(N)(=O)=O)cc3)ccn2)CC1,0.784651562,2.262395926,-8.4,-7.9,2.0778,346.1463469
O=C(NCC1CCN(Cc2ccccc2)CC1)c1n[nH]c2ccc(-c3ccccc3)cc12,0.464120718,2.146793483,-8.8,-9.5,4.8719,424.2263115
CC(=O)NCCCn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.504155455,2.337762419,-9.1,-8.5,2.7347,387.1582915
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-8.9,5.4671,402.1038134
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.6,3.3181,392.2212261
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.5,-9.5,5.29628,413.0834123
Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.384730018,2.194114828,-9.5,-9.6,5.77552,416.1194635
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
CS(=O)c1ccc(-c2coc3ccc(-c4ccc(C(=O)O)cc4)cc23)cc1,0.531323805,2.710965496,-9.6,-8.7,5.2024,376.07693
O=C(Nc1n[nH]c2ccc(-c3ccccn3)cc12)C1CC1,0.773390379,2.163185865,-8.7,-8,2.9734,278.1167611
CC(=O)NCCCn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.504155455,2.337762419,-9.2,-8.5,2.7347,387.1582915
O=C(Cc1ccnc2ccccc12)Nc1scc(Br)c1-c1ncn[nH]1,0.528425777,2.717712142,-8.9,-8.1,4.0251,412.9945931
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CC1,0.773390379,2.155164175,-8.5,-8,2.9734,278.1167611
CSc1nc(-c2ccccc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,0.676359731,2.332860852,-8.9,-7.9,4.2091,350.1201322
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.5,3.3181,392.2212261
FC(F)(F)c1ccc(Nc2cc(-c3ccnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)n3)ccn2)cc1,0.268839136,2.833586572,-10.7,-10,5.4619,559.205591
CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12,0.686816356,2.127837643,-7.9,-7.6,3.6741,295.1320768
O=C(Nc1cc(-c2ccnc(NC(=O)C3CC3)c2)ccn1)C1CC1,0.886331622,2.175851356,-8.4,-7.5,2.8406,322.1429758
COc1ccccc1C1=C(c2cn(CCCN3CCOCC3)c3ncccc23)C(=O)NC1=O,0.561012828,2.608676142,-9.4,-7.7,2.3344,446.1954053
O=C1NCCc2ccc(-c3ccnc(NC(=O)C4CC4)c3)cc21,0.91433317,2.302667046,-8.8,-8.5,2.383,307.1320768
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C(O)CN1CCC(NC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.633659374,2.186527203,-9.1,-9.3,2.5087,378.1691906
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.397746084,2.328630459,-9.4,-8.2,5.33878,427.0990624
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.1,5.4671,402.1038134
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
COc1ccccc1C1=C(c2cn(CCCN3CCOCC3)c3ncccc23)C(=O)NC1=O,0.561012828,2.608676142,-9.4,-7.9,2.3344,446.1954053
N=C1NC(=O)C(=Cc2ccc(-c3ccc(S(N)(=O)=O)cc3)o2)S1,0.727500958,2.751821985,-8.3,-7.8,1.73267,349.0190978
Cn1cc(C2=C(c3cn(CCCNS(C)(=O)=O)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.316229106,2.679479169,-9.6,-8.5,2.6395,476.1518262
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C(NCCc1ccccc1)c1ccc(O)c2[nH]c(-c3ccc(F)cc3)nc12,0.492469209,2.130310109,-9.6,-8.4,4.0471,375.138305
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.397746084,2.328630459,-9.4,-9.3,5.33878,427.0990624
Cn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.74005506,2.152761451,-8.5,-8.3,2.7455,302.1055277
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CC1,0.773390379,2.155164175,-8.5,-7.8,2.9734,278.1167611
Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.405486732,2.598361548,-9.6,-9.3,4.5726,467.1869865
CC(C)NCCCn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.480986728,2.383738323,-8.8,-7.3,3.5966,387.194677
O=c1ccc2cnc(NC3CCCCC3)nc2n1C1CCCC1,0.939503541,2.381646334,-8.4,-8.2,3.6512,312.1950114
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.5,-8.7,5.29628,413.0834123
O=C(Nc1ccc(Nc2nccc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)n2)cc1)c1ccccc1,0.37993199,2.204621304,-10,-9.7,4.1604,515.1627253
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(Cl)cc4)cc23)CC1,0.599300035,2.296246977,-8.9,-8,3.9715,426.1822538
O=C(O)CN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.599180564,2.23850613,-9.2,-8.9,2.7563,392.1848406
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-8.9,-9.4,5.29628,413.0834123
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.1,5.4671,402.1038134
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CC1,0.773390379,2.155164175,-8.5,-7.9,2.9734,278.1167611
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C(Nc1n[nH]c2ncc(-c3ccc(Cl)cc3Cl)cc12)C1CC1,0.742881467,2.374127465,-9.1,-8.4,4.2802,346.0388164
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.555832498,2.473176161,-8.4,-8.4,3.832,381.9678752
NC(=O)c1nc(-c2ccc(Cl)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,0.628940471,2.465386488,-9.2,-7.8,3.2395,381.0992524
O=C1NC(=O)C(c2cn(CCCN3CCOCC3)c3ncccc23)=C1c1cn(CCCN2CCOCC2)c2ccccc12,0.287539845,2.98549766,-9.2,-7.5,3.0028,582.2954537
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.397746084,2.328630459,-9.4,-9.4,5.33878,427.0990624
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.1,5.4671,402.1038134
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.1,5.4671,402.1038134
Cn1cc(C2=C(c3cn(CCCN4CCOCC4)c4ccccc34)C(=O)NC2=O)c2cc(F)ccc21,0.423446921,2.73310282,-9.7,-8.6,3.5616,486.2067189
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.397746084,2.328630459,-9.4,-9.4,5.33878,427.0990624
CC(C)NCCCn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.480986728,2.383738323,-8.7,-7.2,3.5966,387.194677
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.3,-9.2,5.29628,413.0834123
Cn1cc(C2=C(c3cn(CCCN4CCOCC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.440541409,2.644305013,-9.5,-8.3,3.4225,468.2161408
Fc1cccc(F)c1Nc1nc2cnc(NC3CCCCC3)cc2n1C1CCCC1,0.51630396,2.645201305,-9.5,-8.3,6.3128,411.2234523
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.3,-9.4,5.29628,413.0834123
Clc1ccc(Cl)c(Nc2nccc(-c3cnn4ncccc34)n2)c1,0.594122222,2.541789727,-8.7,-8.3,4.2367,356.0343997
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.4,-9.4,5.29628,413.0834123
Cn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.74005506,2.152761451,-8.5,-8.3,2.7455,302.1055277
CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4)nc23)cc1,0.39756007,2.37818203,-8.8,-8.7,3.108,453.1270887
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.4,-9.1,5.29628,413.0834123
COCCN1CCC(CNC(=O)c2n[nH]c3cc(-c4ccccc4)ccc23)CC1,0.647153718,2.240086822,-8.7,-8.3,3.3181,392.2212261
Cc1nc(C)n(-c2ccc(Nc3nccc(-c4ccc(-n5cnc(-c6ccccc6)n5)cc4)n3)cc2)n1,0.340231593,2.586488123,-10.4,-10,5.33244,485.2076417
COc1cccc(-n2ncc3c(N=NCc4ccc(F)cc4)ncnc32)c1,0.497408933,2.715059555,-8.7,-8.2,4.2471,362.1291373
NC(=O)c1ccc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccccc2)CC1,0.43101864,2.537885226,-9.8,-9.5,4.2721,499.2583399
O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.555832498,2.415146091,-8.1,-8,3.832,381.9678752
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.6,3.3181,392.2212261
O=C(Nc1cc(-c2[nH]c(-c3ccc(F)cc3)nc2-c2ccc(F)cc2)ccn1)C1CC1,0.455597278,2.307570946,-10.4,-8.4,5.4324,416.1448676
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C(NCCN1CCOCC1)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,0.445462388,2.601570716,-9.3,-9.1,1.9919,444.202222
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.6,3.3181,392.2212261
O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1cn(CCCO)c2ccccc12,0.361538474,2.778607847,-8.5,-8.4,2.323,444.1797552
COc1ccccc1C1=C(Nc2ccccc2)C(=O)NC1=O,0.848141474,2.067105775,-7.8,-7.6,2.1748,294.1004423
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.397746084,2.328630459,-9.4,-8.7,5.33878,427.0990624
N#Cc1ccccc1-c1ccc(CSc2nnc(-c3ccc(Cl)cc3)o2)cc1,0.369873891,2.127679402,-9.5,-8.9,6.22098,403.0546107
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.1,5.4671,402.1038134
CSc1nn2nc(-c3ccc(F)cc3)c(C3=CC=NC(Nc4ccc(C#N)cc4)=NC=C3)c2n1C,0.416847012,3.557210483,-9.6,-8.8,4.91708,482.1437418
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.4,-9.5,5.29628,413.0834123
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-8.9,-9.5,5.29628,413.0834123
O=C(Nc1cc(-c2[nH]c(-c3ccc(F)cc3)nc2-c2ccc(F)cc2)ccn1)C1CC1,0.455597278,2.307570946,-10.4,-8.6,5.4324,416.1448676
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.1,5.4671,402.1038134
Cc1ccc(-c2ccc3c(-c4ccc(S(C)=O)cc4)coc3c2)o1,0.502529076,2.916076343,-8.5,-7.9,5.40562,336.0820154
C=CC(=O)NCCCn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.364219381,2.487530204,-9.1,-8.2,2.9008,399.1582915
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.4,-9.4,5.29628,413.0834123
O=C(Nc1cc(-c2[nH]c(-c3ccc(F)cc3)nc2-c2ccc(F)cc2)ccn1)C1CC1,0.455597278,2.307570946,-10.3,-8.6,5.4324,416.1448676
NCCCn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.697832485,2.310877489,-8.2,-8,2.5573,345.1477268
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.1,5.4671,402.1038134
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(Cl)cc4)cc23)CC1,0.599300035,2.296246977,-8.9,-8.2,3.9715,426.1822538
Clc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.363205807,2.167020914,-9.5,-9.2,6.078,422.049191
O=C1NC(=O)C(c2ccccc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.587526714,2.35591934,-7.9,-8.2,3.1786,348.0068475
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.397746084,2.328630459,-9.5,-9.6,5.33878,427.0990624
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.1,5.4671,402.1038134
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.7,3.3181,392.2212261
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.397746084,2.328630459,-9.4,-9.6,5.33878,427.0990624
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.7,3.3181,392.2212261
CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCCCCCCCCCCCCOc1cccc(-c2ccnc(NC(=O)C3CC3)c2)n1,0.059274589,3.325156564,-8.5,-6.8,8.8577,767.3828888
CS(=O)(=O)Nc1ccc(-c2ccnc(NC3CCCCC3)c2-c2ccnc(NC3CCCCC3)n2)cc1,0.330846582,2.691432842,-10.2,-9.6,6.0663,520.2620454
O=C(NCCc1ccccc1)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12,0.56956738,2.128513693,-9.3,-8,3.7365,360.1386394
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.397746084,2.328630459,-9.5,-9.3,5.33878,427.0990624
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(Cl)cc4)cc23)CC1,0.599300035,2.296246977,-8.9,-8.1,3.9715,426.1822538
O=C1NC(=O)C(c2cn(CCCN3CCOCC3)c3ccccc23)=C1c1cn(CCCN2CCOCC2)c2ccccc12,0.288494664,2.891248962,-9.4,-8.2,3.6078,581.3002047
Cc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,0.758070095,2.315199882,-9,-7.9,3.93472,336.1386394
Cn1cc(C2=C(c3cn(CCCN4CCOCC4)c4ccccc34)C(=O)NC2=O)c2cc(F)ccc21,0.423446921,2.73310282,-9.7,-8.6,3.5616,486.2067189
Cc1ncn(-c2ccc(-c3ccc(CSc4nnc(-c5ccc6c(c5)OCO6)o4)cc3)cc2)n1,0.309116734,2.558522905,-10.3,-9.6,5.31372,469.1208605
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.1,5.4671,402.1038134
Cn1c(N2CCNC(c3ccc(F)cc3)C2)nc(-c2ccncn2)cc1=O,0.75764903,3.089091163,-9.4,-8.3,1.5273,366.1604374
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-8.4,5.4671,402.1038134
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,0.647153718,2.235827093,-8.8,-8.6,3.3181,392.2212261
Cn1cc(C2=C(c3cn(CCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.530532257,2.525656395,-9,-8.2,2.6925,385.1426415
CC(C)NCCCn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.480986728,2.383738323,-8.7,-7.2,3.5966,387.194677
Cc1nc(C)n(-c2ccc(-c3ccnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)n3)cc2)n1,0.378961247,2.779990029,-9.9,-9.2,3.50204,494.2291055
CS(=O)(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4cccnc4)ccn3)cc2)cc1,0.374750842,2.166255134,-9.3,-9.4,4.511,459.1365105
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CC1,0.773390379,2.155164175,-8.5,-7.8,2.9734,278.1167611
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
O=C(Nc1cc(-c2ccnc(NC(=O)C3CC3)c2)ccn1)C1CC1,0.886331622,2.175851356,-8.4,-7.6,2.8406,322.1429758
NC(=O)c1ccccc1Nc1cccc(C(=O)Nc2ccccc2N2CCC(N)CC2)c1,0.477042751,2.149765923,-9.5,-8.5,3.7089,429.2164751
CCCC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,0.769418044,2.158598475,-8.1,-7.7,3.3635,280.1324111
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(Cl)cc4)cc23)CC1,0.599300035,2.296246977,-8.9,-8.1,3.9715,426.1822538
Cn1c(N2CCN(c3ccccc3)CC2)nc(-c2ccncn2)cc1=O,0.715647736,2.301318153,-8.1,-8.6,1.5639,348.1698593
O=C(O)CN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(F)cc4)cc23)CC1,0.580495614,2.303366698,-9.4,-9.3,2.8954,410.1754188
N=C1NC(=O)C(=Cc2ccc(-c3ccc(Cl)cc3)o2)S1,0.830631159,2.659404864,-7.6,-7.7,3.73867,304.0073262
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.8,5.4246,388.0881634
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-9,5.4246,388.0881634
c1cc(-c2ccc(N3CCOCC3)cc2)ccc1CSc1nnc(-c2ccc3c(c2)OCO3)o1,0.351341383,2.372265255,-9.9,-10.4,5.2612,473.1409272
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.410876371,2.293696678,-9.6,-9.4,5.29628,413.0834123
O=C1NC(=O)C(c2cn(CCCO)c3ccccc23)=C1c1coc2ccccc12,0.515432371,2.574862174,-9.3,-8.5,3.3371,386.1266571
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,0.425315534,2.104144358,-9.4,-8.9,5.4246,388.0881634
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9,5.4671,402.1038134
O=C1NC(=O)C(c2cn(CCCO)c3ccccc23)=C1c1ccccc1,0.697742918,2.289297797,-8.3,-8,2.5909,346.1317424
O=C(Nc1cc(-c2[nH]c(-c3ccc(F)cc3)nc2-c2ccc(F)cc2)ccn1)C1CC1,0.455597278,2.307570946,-10.4,-8.6,5.4324,416.1448676
O=C(O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(-c5ccccc5)cc34)CC2)o1,0.3834196,2.45819368,-9.8,-9.7,4.1631,458.1954053
CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCCCCCCCCCCCCOc1cccc(-c2ccnc(NC(=O)C3CC3)c2)n1,0.059274589,3.325156564,-8.3,-8.1,8.8577,767.3828888
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CC1,0.773390379,2.155164175,-8.5,-7.8,2.9734,278.1167611
COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(O)cc4)cc23)CC1,0.559095199,2.352971645,-8.7,-8.4,3.0237,408.2161408
CSc1nc(-c2ccccc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,0.676359731,2.332860852,-8.5,-7.5,4.2091,350.1201322
Cc1ncn(-c2ccc(-c3ccnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)n3)cc2)n1,0.391497667,2.795514694,-10.2,-9.4,3.19362,480.2134554
Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccnc(NC(=O)C5CC5)c4)ccn3)cc2)n1,0.474169075,2.50767696,-9.6,-8.5,4.43324,425.1964084
CCC(N)C(=O)NCCCn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21,0.37696129,2.912662277,-8.1,-8.1,2.4521,430.2004907
Cn1c(N2CCNC(c3ccc(C#N)cc3)C2)nc(-c2ccccc2)cc1=O,0.765612111,2.889621727,-9.4,-9,2.46988,371.1746103
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CC1,0.773390379,2.155164175,-8.5,-7.9,2.9734,278.1167611
COc1ccc(C2=C(c3coc4ccccc34)C(=O)NC2=O)cc1OC,0.732773367,2.328404126,-8.3,-7.8,3.0172,349.0950226
Cn1c(N2CCNC(c3ccc(F)cc3)C2)nc(-c2ccccn2)cc1=O,0.770469732,2.943694122,-9.5,-8.3,2.1323,365.1651885
c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,0.412852211,2.143259086,-9.4,-9.2,5.4671,402.1038134
CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCCCCCCCCCCOc1cccc(-c2ccnc(NC(=O)C3CC3)c2)n1,0.067818769,3.272852583,-8.1,-8.2,8.0775,739.3515887
O=C(Nc1cc(-c2[nH]c(-c3ccc(F)cc3)nc2-c2ccc(F)cc2)ccn1)C1CC1,0.455597278,2.307570946,-10.4,-8.5,5.4324,416.1448676
