smiles,qed,sas,gsk3b_score,jnk3_score,weight,logP
COc1ccc(C(=O)Nc2cc(-c3cnccc3C)ccn2)cc1OC,0.759813717,2.058441548,0.29,0.27,349.39,3.72152
COc1ccc(-c2nc3ccccc3n2-c2ccc(C(C)N=C(N)N)cc2)cc1,0.400638275,2.703754461,0.07,0,385.471,4.0355
CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)ccc1Cl,0.359641365,2.266211393,0.08,0.09,491.806,7.2356
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3)cc2)N1,0.646559873,1.98123675,0.347249332,0.09,264.284,2.5339
COc1ccc(Nc2ncc(C(=O)Nc3ccc(N4CCOCC4=O)cc3)nc2)cc1OC,0.565936475,2.397415944,0.18,0.22,449.467,2.8529
O=C(Nc1ccccc1)c1nc(-c2ccccc2)nc(NS(=O)(=O)c2ccc(Cl)cc2)c1-c1ccccc1,0.244670714,2.289220163,0.1,0.02,541.032,6.5171
Cc1ccc(C(=O)Nc2ccc(CN3CCC(C(=O)O)CC3)cc2)cc1,0.863413876,1.705362753,0.01,0.01,352.434,3.54392
O=C(Nc1ccc(C(=O)N2CCCC2C(=O)Nc2ccccc2)cc1)c1ccccc1,0.658595997,2.200942159,0,0,413.477,4.1822
COc1cccc(CNc2nc(NCCN)nc(Nc3ccccc3)n2)c1,0.458000471,2.173965884,0.15,0.04,365.441,2.6065
COc1ccc(CNc2nc(Nc3ccccc3)ncc2[N+](=O)[O-])cc1,0.493470281,2.04239872,0.67,0.24,351.366,3.7491
Cc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)c1,0.568821314,2.252949208,0.5,0.22,408.502,3.79152
CC(=O)c1ccc(-c2cccc(-c3ccccc3)n2)cc1,0.651739971,1.605553583,0.06,0.02,273.335,4.6182
CN(C)C1CCc2ccc(Nc3nccc(-c4cccc(C(=O)O)c4)n3)cc2O1,0.685043429,3.038150754,0.72,0.55,390.443,3.7981
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3)o2)S1,0.851525657,2.202798314,0.44,0.26,271.297,3.2705
Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1N=C(O)c1ccccc1C(F)(F)F,0.239656699,3.128451126,0.17,0.03,475.474,6.45894
CCc1cc(C(=O)O)nc(Nc2ccc(OCc3ccccn3)c(OC)c2)n1,0.611812104,2.32247216,0.17,0.18,380.404,3.4634
COc1ccc(CNc2ncc(C(=O)Nc3ccc(N4CCOCC4)cc3)o2)cc1,0.61945152,2.320114068,0.02,0.01,408.458,3.3842
COc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1OC,0.886514626,1.539402046,0,0.01,301.298,2.6543
COc1ccc(-c2ccc3ccccc3c2)cc1-c1cnco1,0.523363088,2.057538416,0.24,0.11,301.345,5.1704
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccc(Cl)cc3)[nH]2)cc1,0.479069649,1.870651757,0.28,0.07,360.844,6.0727
COc1ccc(Nc2ncc(C(=O)Nc3ccccc3N)cc2N)cc1,0.525622567,2.029287909,0.26,0.3,349.394,3.2505
COc1ccc(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCc3ccccc3)nc12,0.191530001,2.630302814,0.42,0.27,563.515,6.1943
COc1ccc(-c2noc(C(=O)Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.727826533,2.087165894,0.06,0.02,380.404,2.8341
Cc1cccc(Nc2nccc(-c3cnc4ccccn34)n2)c1,0.624356474,2.259272805,0.81,0.3,301.353,3.84332
Cc1ccc(NC(=O)Nc2ccc(-c3cccc4cnccc34)cc2)cc1,0.484949436,1.839160626,0.47,0.24,353.425,5.85422
O=C1NC(=O)C(=Cc2ccc(-c3ccc(O)c(Cl)c3)cc2)S1,0.815082554,2.235997799,0.67,0.27,331.78,4.0365
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3)c(Cl)c2)S1,0.838937599,2.112355159,0.64,0.26,315.781,4.3309
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,0.543603121,1.79861319,0.26,0.06,326.399,5.4193
Cc1cc(C)cc(-c2cccc3cc(NC(=O)C4CC4)ncc23)c1,0.748956781,2.13934027,0.31,0.22,316.404,4.86714
COc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1OC,0.715251269,1.900155002,0.79,0.51,322.368,3.981
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3)cc2)S1,0.854122807,1.941004124,0.58,0.23,281.336,3.6775
COc1cccc(-c2nc(Nc3ccccc3)nc(N3CCOCC3)n2)c1,0.746485377,2.094215193,0.08,0.09,363.421,3.1274
Nc1nc(NCc2ccccc2)c(-c2ccncc2)nc1N,0.681602044,2.275161338,0.55,0.11,292.346,2.3151
COc1ccc(-c2nc(-c3ccc(C)cc3)n(-c3ccccc3)n2)cc1,0.528898312,1.834618963,0.05,0.01,341.414,4.91832
CC(C)(C)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,0.520138284,2.490871771,0.01,0.03,517.634,4.1533
O=C(NCCCNc1ccccc1Nc1cccnc1)Nc1ccc(-c2nc(-c3cccc4ccccc34)no2)cc1,0.130869595,2.536580089,0.17,0.13,555.642,7.3191
COc1ccc(C(=O)Nc2ccc(Cl)c(C(=O)Nc3cccc(CNc4nccc(NC)n4)c3)c2)cc1OC,0.210818622,2.36849889,0.2,0.09,547.015,5.3056
O=C1CC(c2ccccc2)=NN=C1c1ccc2ncccc2c1,0.727918808,2.438156968,0.15,0.12,299.333,3.401
Cc1cc(-c2ccccc2)cc(C=CC(=O)C(=O)C=Cc2ccc(O)c(OC)c2)c1,0.436585285,2.4304753,0.04,0,398.458,5.24102
COc1ccc(C(=O)Nc2cccc(C(=O)Nc3ccc4c(c3)-c3ccccc3C4=O)c2)cc1,0.376481119,1.950415943,0,0,448.478,5.4112
O=C(NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1)c1ccccc1,0.522291248,2.32732401,0.02,0,430.592,5.9911
O=C1NC(=O)C(=Cc2ccc(OCCc3ccccc3)c(Cl)c2)S1,0.8091657,2.15219267,0.39,0.23,359.834,4.2854
COc1ccc(Nc2ncc(Nc3ccccc3C(=O)O)cc2F)cc1,0.608572056,2.050852358,0.14,0.39,353.353,4.4147
CC(C)=CCCC(C)=CCC=CCC=CCC=CCC=CCC=CC=CC(=O)Nc1c(C(C)C)cccc1C(C)=O,0.085016819,3.58886301,0.01,0,553.831,10.9315
CC(=O)Nc1cccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)no2)c1,0.702674092,2.25468747,0.11,0.24,379.42,3.2752
CC(=O)Nc1ccc(CNc2nccc(Nc3ccccc3S(=O)(=O)C(C)C)n2)cc1,0.486560794,2.351169486,0.31,0.19,439.541,3.9728
CCC(=O)Nc1ccc(Nc2nccc(Nc3cc(C)cc4[nH]c(C(=O)CC)cc34)n2)cc1,0.260690403,2.608900129,0.32,0.14,442.523,5.69472
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CCC)c1=O,0.609582813,2.521529438,0.21,0.01,386.408,1.8367
COc1ccc(C(=O)Nc2ccc(-c3cncc4ccccc34)cc2)cc1,0.550430562,1.778949136,0.25,0.09,354.409,5.1627
COc1ccc(CNC(=O)c2ccc(-c3cccc4c(N)nccc43)cc2)cc1,0.534683075,1.938125361,0.41,0.07,383.451,4.4226
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3)cc2)S1,0.854122807,1.941004124,0.58,0.23,281.336,3.6775
COc1ccc(-c2nc(-c3ccc4c(c3)CNCC4)no2)cc1C#N,0.79371644,2.462720994,0.09,0.03,332.363,2.92958
CCCN(CC)C(=O)c1ccc(N(c2ccccc2)C2=NCCN2)cc1,0.864887819,2.520663336,0.05,0.01,350.466,3.656
COc1ccc(NC(=O)Nc2ccc(-c3cncc4ccccc34)cc2)cc1,0.495311846,1.859985969,0.37,0.11,369.424,5.5544
COc1ccc(N(C(=O)c2ccc(C#N)cc2)C2CCN(C(C)CCNC(=O)c3ccccc3)C2)cc1,0.471617747,3.134678479,0.01,0.02,496.611,4.49658
COc1ccc(C(=O)Nc2cccc(C(=O)Nc3ccc4c(c3)-c3ccccc3C4=O)c2)cc1,0.376481119,1.950415943,0,0,448.478,5.4112
COc1ccc(-c2ccc3c(c2)-c2c(c(N)nn2-c2ccc(S(N)(=O)=O)cc2)CC3)cc1,0.497753303,2.479928437,0.2,0.02,446.532,3.5431
O=C1NC(=S)NC1=Cc1ccc2ccccc2c1,0.605191356,2.265916905,0.32,0.26,254.314,2.185
COc1ccccc1Nc1nc(Nc2cccc(NC(=O)CCN)c2)ncc1Cl,0.443039625,2.213911075,0.61,0.4,412.881,3.9131
O=C(Nc1nc(-c2ccccc2)nc(Nc2ccccc2)n1)c1ccc(Cl)cc1,0.48081958,1.928264922,0.12,0.18,401.857,5.1879
O=C(NC1CCCC(C(=O)Nc2ccc(Cl)cc2)C1)c1ccc2ccccc2n1,0.651140463,2.745217428,0.02,0.02,407.901,4.8155
O=C1NC(=O)C(=Cc2ccc(-c3cccc(Cl)c3)cc2)S1,0.838937599,2.070371313,0.62,0.21,315.781,4.3309
CNC(=O)c1cccc(-c2noc(C(=O)Nc3cnccc3N3CCCCC3)n2)c1,0.669646429,2.405224165,0.27,0.07,406.446,2.7338
CN(C)CCCCOc1cccc(-c2nc(N)c3ncn(C4CCCC4)c3n2)c1,0.583425183,2.432187449,0.33,0.03,394.523,3.9112
CC(=O)Nc1ccc(-c2nc(N)nc3[nH]cc(-c4ccccc4)c23)cc1,0.526464659,2.257281797,0.41,0.14,343.39,3.8325
COc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCCCC3)nc12,0.344644072,2.574383814,0.25,0.19,523.519,5.4334
COc1ccc(Nc2ncc(C(N)=O)nc2-c2ccc(Cl)cc2)cc1,0.729492335,2.105840185,0.35,0.31,354.797,3.6481
COC(=O)c1cccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)oc2N)c1,0.635684767,2.46539679,0.2,0.18,394.431,3.2906
COc1ccc(-c2ccc(S(=O)(=O)n3ccc4ccccc43)cc2)cc1,0.534200999,1.898003643,0.02,0.03,363.438,4.5539
CC(C)C(=O)NC1=NN(c2ccc(Cl)cc2)C2=NC(C(=O)C=Cc3ccccc3)C21,0.744645439,3.710751064,0.09,0.01,420.9,3.9251
O=C1CCc2ccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc2N1,0.75912163,2.106699148,0.04,0.01,349.312,4.2341
O=C1NC(=S)NC1=Cc1cn2cc(-c3cccc(Cl)c3)ccc2n1,0.548426125,2.805171266,0.3,0.04,354.822,2.9999
COc1ccc(Nc2nccc(Nc3ccccc3C(N)=O)n2)cc1,0.639658763,2.000378159,0.72,0.68,335.367,3.0713
COc1ccc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)cc1,0.618933374,3.412299361,0.03,0.01,435.528,3.1506
O=C1NC(=O)c2c1c1cc(-c3ccccc3)ccc1O2,0.686471278,2.271621631,0.48,0.08,263.252,2.9834
COc1ccc(-c2nc3ccccc3n2C(=O)c2ccc(N)cc2)cc1,0.571239835,2.000282413,0.03,0,343.386,3.9826
N#Cc1cccc(-c2cnc(Nc3ccc(N4CCOCC4)cc3)o2)c1,0.774538544,2.334061657,0.34,0.5,346.39,3.79348
CCCCCCCCCCCCCCC(=O)c1ncc(-c2ccccn2)o1,0.249774684,2.368004832,0.06,0.04,370.537,7.0105
CN(C)CCC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CO,0.26904104,2.654471049,0.28,0.18,549.401,2.6525
COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,0.796396517,2.339074629,0.5,0.2,313.361,2.6736
CC1CN(c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)CC1,0.750423137,2.398962207,0.84,0.78,330.435,4.7334
CCCC(=O)Nc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,0.577082898,1.942908639,0.38,0.27,347.422,4.7024
O=C(Nc1cccc(Cl)c1)c1cccc(Nc2ccnc3[nH]c(-c4ccccc4)nc23)c1,0.300947013,2.259160433,0.53,0.26,439.906,6.2742
CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)cc2c1Nc1ccc(N2CCCC(N)C2)nc1,0.26889884,3.177249321,0.24,0.15,522.436,6.1829
COc1ccc(-c2ccc(NC(=O)c3cccc(C)c3)cc2)cc1OC,0.711618937,1.613886454,0.03,0.03,347.414,4.93152
COc1ccc(-c2cccnc2)cc1NC(=O)c1ccc(NC(=O)Nc2ccccc2)cc1,0.362498296,1.921267968,0.18,0.05,438.487,5.6535
O=C(Nc1ccc(-c2cnc3ccccn23)cc1)c1ccccc1-c1ccccc1,0.4146066,1.995917248,0.14,0.05,389.458,5.9206
N#Cc1ccc(-c2cnc(Nc3ccc(N4CCOCC4)cc3)o2)cc1,0.774538544,2.291566552,0.35,0.46,346.39,3.79348
O=C1NC(=O)C(=Cc2ccc(OCCCO)c(Cl)c2)S1,0.644762142,2.340879257,0.41,0.26,313.762,2.4251
O=C1Nc2ccc(Cl)cc2C(=O)N1c1ccncc1,0.734064713,2.107361764,0.27,0.05,273.679,1.7274
COCCOc1cc2ncnc(Nc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c2cc1OC,0.256444705,2.269984284,0.59,0.47,493.951,5.7046
O=C(Nc1ccc(Cl)cc1)c1cnccc1NCc1cnccc1,0.737693982,1.95954709,0.11,0.12,338.798,3.9944
CN(C)c1ccc(C=Cc2ccccc2)cc1,0.712717055,1.667147273,0.01,0,223.319,3.923
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2N=C(N)N3)cc1,0.642886404,2.457800784,0.2,0,378.885,3.8968
CN1CCC(n2cc(Nc3ncc(C(=O)Nc4ccccc4)cn3)cc2)CC1,0.712360623,2.5149158,0.24,0.13,376.464,3.5407
CN(C)CCN(C)C(=O)c1ccc(-c2cnc3ccc(Nc4ccccn4)cc3n2)cc1,0.480233936,2.3690589,0.2,0.45,426.524,4.069
CC(C)(C)c1ccc(NC(=O)C2CC=CCN2c2ccc3c(c2)OCO3)cc1,0.799986042,2.953450039,0.03,0.01,378.472,4.4864
COc1ccc(-c2ccc(C(=O)Nc3cccc(CN4CCNCC4=O)c3)cc2)cc1,0.646062459,2.063052934,0.06,0.02,415.493,3.5463
COc1ccc(-c2cccc3c(Nc4ccccc4)ncnc32)cc1OC,0.541077917,1.987558094,0.48,0.2,357.413,5.0576
Cc1ccc(-c2ccc3ccccc3n2)cc1,0.597085849,1.476730274,0.01,0.02,219.287,4.21022
COc1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3N3CCC(C(=O)O)CC3)n2)cc1,0.524683713,2.285283108,0.5,0.07,447.495,3.2877
Cc1cc(-c2cnc(N)c(OC(C)C)c2)cc(F)c1Nc1ncnc2cnccc12,0.499504279,2.725918015,0.31,0.19,404.449,4.64732
O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1-c1ccncc1,0.422934509,2.000783627,0.31,0.06,390.446,5.5442
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCc3ccccc3)nc12,0.225501364,2.511302677,0.39,0.24,529.526,6.35502
CN(C)c1ccc(Nc2ncc(C(=O)Nc3ccccc3N3CCCCC3)nn2)cc1,0.628484404,2.354020627,0.29,0.24,417.517,3.9238
O=C1NC(=O)c2c1c1ccccc1[nH]c1ccccc12,0.509362462,2.407796167,0.29,0.02,262.268,2.09438
COc1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,0.676721648,2.128556942,0.6,0.67,377.448,3.809
Cc1ccc(Oc2ccc(Nc3ccc(Nc4ccccc4)cc3)nc2)cc1,0.399404312,1.872111159,0.09,0.2,367.452,6.66952
CN=C(O)c1c(C(=N)O)nc2n1C1CC(C1)c1ccc(C#CC3CC3)cc1-2,0.434068301,4.285490776,0.05,0,360.417,3.56147
COc1ccc(-c2nc(Nc3ccccc3)n3ncccc23)cc1OC,0.587933782,2.198645279,0.27,0.14,346.39,4.1571
Cc1ccc(C(=O)Nc2ccc(C(=O)Nc3cc(NC(=O)C(C)C)ccc3C)cc2)cc1,0.49005126,1.825544111,0,0.01,429.52,5.40254
Cc1ccc(Nc2nc(NC3CCCCC3N)ccc2C(N)=O)nc1,0.662992998,3.236154555,0.44,0.29,340.431,2.30932
COc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)CCc1cccc(F)c1)CC2,0.545229223,2.4627984,0.03,0.02,465.496,4.785
Nc1ncnc2scc(-c3cccc(NC(=O)Nc4cccc(Cl)c4)c3)c12,0.441978478,2.205233654,0.74,0.28,395.875,5.2379
CCCCCCCCCCCCCCCCCCCC(=O)Nc1ccc(NC(=O)Nc2ccccc2)cc1,0.142969573,1.99047872,0.01,0.01,521.79,10.3108
Cc1cccc(-c2c[nH]c3ncnc(N4CCCC(C)C4)c23)c1,0.772591942,2.838906679,0.48,0.08,306.413,4.16962
CC(=O)Nc1ccc(-c2cccc3cnc(Nc4ccc(N5CCOCC5)cc4)nc23)cc1,0.463480473,2.267830895,0.37,0.65,439.519,4.8354
COc1ccc(C(=O)NC(=N)Nc2ccc(OC)c(C(=O)Nc3cccc(Cl)c3)c2)cc1,0.327144302,2.225835589,0,0.01,452.898,4.38617
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NC3CCOCC3)nc21,0.310685576,2.702227004,0.34,0.35,523.519,5.33382
O=C(NCCNc1cccc2ncccc12)C1CCCC1,0.829515505,1.910162231,0.02,0.05,283.375,2.9531
COc1ccc(Nc2nccc(Nc3ccc(C(=O)Nc4cccc(Cl)c4)cc3)n2)cc1OC,0.292192655,2.13709318,0.54,0.38,475.936,5.8867
COc1ccc(C(=O)Nc2ccc(Cl)c(C(=O)Nc3ccncc3N)c2)cc1OC,0.551166848,2.040682274,0.19,0.04,426.86,3.839
COc1cc(Nc2nccc(-c3cnn(C4CCOCC4)c3)n2)ccc1OC,0.699993317,2.477412986,0.68,0.5,381.436,3.4524
COc1ccc(Nc2ncc(C(=O)Nc3ccccc3C(=O)O)cc2)cc1,0.616069646,1.839378709,0.14,0.27,363.373,3.7843
Oc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2OCCC3)cc1,0.766530235,2.361365031,0.01,0.01,326.783,4.2233
Cc1cc(C)cc(Nc2ncc(C(=O)Nc3ccccc3N3C4CCCC3C4)cc2)c1,0.553879199,3.724362563,0.22,0.16,412.537,5.82554
CC(=O)Nc1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,0.591877002,2.268796089,0.6,0.45,344.378,3.4933
CCc1ccc(-c2cccc3c(N4CCOCC4C)nc(N4CCCCC4)nc23)cc1,0.59359499,2.90086172,0.02,0.03,416.569,5.0746
O=C(NC1CCCCC1)c1cnc(Nc2ccc(Cl)cc2)nc1NC1CCCOC1,0.624931506,2.838679901,0.54,0.29,429.952,4.527
COc1cc(-c2cnc(N)nc2N)cc(OC)c1OC,0.86729113,2.190587124,0.39,0.2,276.296,1.3338
CCS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,0.535142971,2.128112111,0.02,0.01,478.357,4.6866
COc1ccc(C2=NNC(=O)C2=NNc2ccc(Cl)c(Cl)c2)cc1,0.818860364,2.519745021,0.86,0.05,363.204,3.304
O=C(NC1N=C(c2ccccc2)c2ccccc2N=C1c1ccccc1)Nc1ccccc1,0.421784497,2.764060129,0.08,0.06,430.511,5.8062
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCc3ccccc3)nc12,0.225501364,2.511302677,0.39,0.24,529.526,6.35502
O=C1NCCc2c1c1ccc(-c3cccc(F)c3)cc1O2,0.741165393,2.406932649,0.41,0.07,281.286,3.5248
Cc1cc(C(=O)Nc2ccc(-c3ccccc3)cc2)n(-c2ccccc2)n1,0.554712141,1.773750694,0.01,0.03,353.425,5.10002
COc1cc2ncnc(Nc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c2cc1OC,0.349677775,2.106365756,0.64,0.51,449.898,5.688
Cc1cc(-c2ccc(N3CCC(N)C(=O)C3)cc2)ccc1OC1CCCC1,0.887715202,2.837451518,0.05,0.05,364.489,4.08992
COc1cccc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1,0.607797131,2.35800241,0.62,0.21,291.314,3.0236
O=C(NC1CCCCC1)c1ccc2ccccc2n1,0.893082084,1.777338779,0.01,0,254.333,3.2973
COc1ccc(Nc2ncc(C(=O)Nc3ccc(OC)cc3)cc2-c2nc(C)n(C(C)C)n2)cc1,0.361281821,2.44853644,0.14,0.18,472.549,5.24252
CC(=O)Nc1cccc(CNc2nc(NC(C)=O)nc(-n3ccnc3)n2)c1,0.604357242,2.440352136,0.1,0.01,366.385,1.5862
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3)c(Cl)c2)S1,0.838937599,2.112355159,0.64,0.26,315.781,4.3309
COc1ccc(-c2nc(Nc3ccccc3)nc(Nc3ccccc3)n2)cc1,0.496344545,1.903265005,0.19,0.18,369.428,5.0344
O=C(NC1CCOCC1)c1cnc(Nc2ccccc2F)nc1Nc1cnccc1NC(=O)c1cccnc1,0.266240419,2.719466327,0.42,0.35,528.548,4.054
COc1ccc(-c2nc(Nc3ccccc3)nc(Nc3ccccc3)n2)cc1,0.496344545,1.903265005,0.19,0.18,369.428,5.0344
Cc1cc(C)cc(-c2[nH]c3ccccc3c2CN(C)CCc2ccc3ncncc3c2)c1,0.362570545,2.552243628,0.28,0.06,420.56,6.06944
Nc1ccc(-c2ccnc3[nH]ccc23)cc1-c1cnc[nH]1,0.49110738,2.678851561,0.61,0.26,275.315,3.2022
O=C(Nc1ccc(C(=O)N2CCC(N3CCCC3)CC2)cc1)N1Cc2ccncc2C1,0.828673485,2.378800407,0.08,0.07,419.529,3.3297
COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)cc2)cc1,0.249080665,2.550972271,0.28,0.19,496.571,6.491
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)c1ccccc1,0.422870634,2.882310569,0.01,0.01,474.601,4.6834
CC(C)c1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1,0.811095546,1.598714126,0,0,295.426,5.3598
COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)cnc2N)cc1,0.73968295,2.135491652,0.4,0.06,348.406,2.97282
COC(=O)C1=C(C)NC(=O)Nc2ccc(-c3cccc(C#N)c3)cc21,0.825269228,2.541304203,0.3,0,333.347,3.26438
COc1ccc(-c2n[nH]c3ccc(-c4cnn(C)c4)cc23)cc1,0.628461213,2.162410267,0.53,0.18,304.353,3.639
CC(C)(C)c1ccc(C=Cc2nc(N)nc(N)c2CN=C(O)c2ccnc3ccccc23)cc1,0.283737653,2.913983977,0.14,0.05,452.562,5.1619
O=C(NC1CCC(C(=O)O)CC1)c1ccc(Cl)c(-c2cccc3ccncc23)c1,0.641150064,2.256130167,0.21,0.2,408.885,4.9284
CC(C)C(NC(=O)Cn1ccc2ccccc21)C(=O)Nc1ccc(-c2ccc3c(c2)OCCO3)cc1,0.393446654,2.755216985,0.02,0.03,483.568,4.859
COc1ccc(-c2cccnc2C(=O)Nc2ccc(-c3csc4ccccc34)cc2)cc1,0.326269068,2.130335228,0.19,0.08,436.536,6.8912
CN(C)Cc1ccc(-c2cc3ncccc3c(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.459357763,2.296339697,0.28,0.29,439.563,4.9386
CCC(C)C(NC(=O)C1c2ccccc2COc2ccccc21)C(=O)NC(C)C,0.783785027,3.240980465,0,0.01,394.515,3.7664
Cc1cccc(-n2nccn2)c1OCCc1ccc2ccccc2c1,0.54633063,2.312821922,0.18,0.12,329.403,4.35042
COc1ccc(C=CC(=O)Nc2ccc(-c3ccnc4cc(OC)c(OC)cc34)cc2)cc1,0.380073463,2.143629062,0.28,0.17,440.499,5.5795
COc1ccc(-c2nc(N3CCOCC3)c3ccccc3n2)cc1,0.741508653,1.911550247,0,0,321.38,3.142
CC(C)CC(NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1)C(=O)O,0.717478979,2.847835529,0.13,0.08,346.427,2.9769
COc1ccc(-c2ccccc2-c2cnc(-c3ccc(C(=O)O)c(C)c3)o2)cc1OC,0.435013078,2.238182375,0.08,0.06,415.445,5.69942
Cc1cc(C(=O)O)ccc1-c1ccc(F)c2c1CN(C(=O)C=Cc1ccccc1)CC2,0.603566968,2.393146011,0.01,0.02,415.464,5.09742
Cc1cccc(Nc2nccc(-c3cnc4ccccn34)n2)c1,0.624356474,2.259272805,0.81,0.3,301.353,3.84332
COC(=O)c1cn(C(=O)c2cccc(C(F)(F)F)c2)c2ccccc12,0.654939868,2.136567624,0,0.03,347.292,4.1352
COc1ccc(-c2nc(-c3cccc4ccccc34)n[nH]2)cc1,0.613512575,1.928553348,0.26,0.03,301.349,4.3005
COc1ccc(Nc2ncc(C(N)=O)nc2N)cc1,0.751040048,2.212578116,0.48,0.29,259.269,0.9099
COc1ccc(-c2ccc(NC(=O)c3ccccc3C(=O)Nc3ccccc3)cc2)cc1OC,0.367376953,1.837379052,0.02,0.02,452.51,5.8754
Cc1ccc(-c2ccc3c(c2)Nc2ccccc2NC3=O)cc1,0.665794535,2.00465091,0.7,0.07,300.361,4.97132
CN(C)Cc1ccc2cc3ncnc(Nc4ccccc4)nc3c2c1,0.61455072,2.341887696,0.44,0.24,329.407,3.9348
COc1ccc2c(c1)C(=O)c1ccc(-c3cncc(C(=O)O)c3)cc1C2=O,0.603535376,2.186548634,0.19,0.09,359.337,3.2308
O=C(NC1CCCCC1)c1cnc(-c2ccc(Cl)cc2)cc1Cl,0.835841396,1.998446067,0.09,0.04,349.261,5.1179
COc1cccc(-c2nc(Nc3ccccc3)nc(NC3CCCCC3)n2)c1,0.629114897,2.114684097,0.35,0.25,375.476,5.0354
O=C1Nc2cc(Cl)ccc2N=C1c1ccc2ccccc2n1,0.58178618,2.070802924,0.26,0.1,307.74,3.7917
COc1ccc(-n2cc(C(=O)Nc3ccc(CN4CCNCC4=O)c4ccccc34)nc2N)cn1,0.393344376,2.871229524,0.21,0.16,471.521,2.1954
Cc1ccc(-c2ccc(C(=O)NC(=N)Nc3ccccc3)cc2)cc1,0.491185592,1.963095467,0.01,0,329.403,4.43869
COc1ccc(-c2nc(Nc3ccc(C(=O)Nc4ccccc4)cc3)[nH]n2)cc1,0.455215978,2.022091347,0.15,0.19,385.427,4.4762
CC(=O)Nc1nc(C)c(-c2cnc(Nc3cccc(C(=O)O)c3)s2)cc1OC,0.576501226,2.568861983,0.16,0.14,398.444,3.92232
Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2)nc2ccccc21,0.703323068,2.258371797,0.02,0.04,370.884,4.6326
CC(C)c1cccc(C(C)C)c1NC(=O)NCC(=O)c1ccc(-c2ccccc2)o1,0.460729192,2.330541615,0.01,0.01,404.51,6.1978
COc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,0.319212651,2.056787119,0.1,0.03,492.362,6.5686
