SMILES,Title,Rationale,5NTP_XP,6QU7_XP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_rorgt,3D_sim_rorgt,3D_best_dhodh,3D_sim_dhodh,3D_sim_2D_rorgt,3D_sim_2D_dhodh,best_3d_sim_rorgt,best_2d_sim_rorgt,best_3d_2d_sim_rorgt,best_3d_match_rorgt,best_2d_match_rorgt,best_3d_2d_match_rorgt,best_3d_sim_dhodh,best_2d_sim_dhodh,best_3d_2d_sim_dhodh,best_3d_match_dhodh,best_2d_match_dhodh,best_3d_2d_match_dhodh
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C(=O)O)c1-c1ccc(N(C)C)cc1,4620,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.16762712375562,-12.274426847112,573.533,8.072420000000006,2.687193650743117,0.22915910356460625,60.77,3,2,6,True,,,,,,,0.44955909716042386,0.36666666666666664,0.09059399659993404,50252832,51085868,51423081,0.5498702261772339,0.3548387096774194,0.15439860499455615,297813,50251704,50251704
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(-c2ccccc2)c1O,4621,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-9.18225180075005,-12.989892526797,502.45400000000006,8.013820000000004,2.4698480185542113,0.2776291500622069,40.46,2,2,4,True,,,,,,,0.5345241268994935,0.3898305084745763,0.10820324106877557,351341,50265715,CHEMBL3982626,0.5538684020245843,0.2833333333333333,0.14276554856743537,50251728,1100160,1100160
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(F)c1C(=O)O,4622,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.70641443320418,-10.3099594773208,472.35600000000005,6.478520000000004,2.5229719894540636,0.4277208238219817,57.53,2,2,4,False,,,,,,,0.48040808956301917,0.36666666666666664,0.11457935602865309,50252857,51285893,1027717,0.5681962359906957,0.3275862068965517,0.14632708981135117,50107530,50841919,51126195
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(-c2ccc(-c3ccccc3)cc2)c1C,4623,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-11.9090018703991,-11.6818003063129,576.58,10.28363999999999,2.4072949120540805,0.20649679191304057,20.23,1,1,5,True,,,,,,,0.5212043465137337,0.39655172413793105,0.12368983558833473,544195,50265715,51085916,0.48693435309114086,0.29508196721311475,0.12577389163187536,50251719,51126195,51126195
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C(=O)O)c1-c1ccccc1,4624,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-4.43937491708284,-11.9607073785643,530.4640000000002,8.006420000000006,2.5169441029814976,0.2571612507103938,57.53,2,2,5,True,,,,,,,0.44029730166424297,0.35714285714285715,0.12665853814719416,1133032,51085918,CHEMBL3982626,0.5907815631262525,0.39622641509433965,0.17198667966211825,297813,51390139,1100163
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C)c1C(=O)O,4625,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.71813599674964,-9.51002711382468,468.3930000000001,6.647840000000005,2.472208527915603,0.421882258475733,57.53,2,2,4,True,,,,,,,0.4794722680322888,0.39285714285714285,0.13057915057915057,596253,50265715,596247,0.6078973564871142,0.3333333333333333,0.1764081892436618,50251713,51126195,51126195
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(-c2ccccc2)c1CCl,4626,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-10.4580831796849,-12.086930296724,534.9270000000001,9.047019999999998,2.571406899370828,0.19992959843300684,20.23,1,1,5,False,,,,,,,0.5140331693092764,0.4098360655737705,0.1243152470789899,50252878,50265715,CHEMBL3982626,0.5426411738550467,0.265625,0.12692341418806344,51390144,51370186,50251728
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(-c2ccc(C(=O)O)cc2)c1F,4627,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-10.4959194296381,-12.5687617327348,548.4540000000002,8.145520000000005,2.602590350751372,0.2476611953601714,57.53,2,2,5,False,,,,,,,0.5711150131694469,0.3939393939393939,0.11259484066767829,351341,51285859,CHEMBL3916560,0.5273831684138337,0.30158730158730157,0.14103816411508718,50251728,1045584,1045584
Cc1c(F)cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1C(=O)O,4628,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.79896206609055,-9.34779651017432,472.35600000000005,6.478520000000005,2.5078466398037147,0.4277208238219817,57.53,2,2,4,False,,,,,,,0.48819657744624834,0.36666666666666664,0.12176185969526758,596253,51285893,51222675,0.6054389872230688,0.3620689655172414,0.20078674255105458,297744,1045584,1045584
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(-c2cccnc2)c1C,4629,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-10.0084955611989,-11.989318869376,501.4700000000001,8.011640000000005,2.556495571001763,0.2874654770970575,33.120000000000005,2,1,4,True,,,,,,,0.5712086917157084,0.4098360655737705,0.12917446454564357,351341,50265715,51107512,0.5577585307315037,0.3275862068965517,0.16117854451501773,50251719,51126209,297776
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(-c2ccccc2)c1C,4630,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-9.68270132163729,-11.3877713800882,500.4820000000001,8.616640000000002,2.40438846037447,0.27825596033941247,20.23,1,1,4,True,,,,,,,0.5504693786320966,0.39655172413793105,0.1123987391335821,351341,50265715,596247,0.5551516410469464,0.29508196721311475,0.14246424291869567,50251719,51126195,51126195
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(-c2ccccc2)c1-c1ccccc1,4631,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-10.1980850140201,-12.583409322209,562.5530000000001,9.975219999999991,2.4155127839571673,0.21145906072608114,20.23,1,1,5,True,,,,,,,0.5011818404107915,0.3898305084745763,0.1294186729301233,50252857,50265715,CHEMBL3982626,0.5704383988910068,0.2833333333333333,0.12442617165346329,51390144,1100160,50251728
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C)c1F,4632,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-10.6062279344178,-12.0843558241101,442.374,7.088740000000005,2.377077686318314,0.4296312037077838,20.23,1,1,3,False,,,,,,,0.5221229746572497,0.39622641509433965,0.16924059248240586,351400,50265715,50265714,0.6286596664607782,0.25333333333333335,0.1304202544660069,297818,1020592,50251728
OC(c1ccc(-c2ccc(-c3cc(F)c(-c4ccccc4)c(-c4ccccc4)c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,4633,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-10.5564875857866,-12.7319139618004,566.5160000000002,9.805899999999996,2.4134114744852404,0.21007623527951083,20.23,1,1,5,False,,,,,,,0.5022485207100591,0.38461538461538464,0.12396632829908392,668971,50265711,51107512,0.575428771438572,0.3103448275862069,0.13730070891821286,51390144,297780,297766
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(-c2ccccc2)c1N,4634,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.51224522735918,-12.3805663973176,501.4700000000001,7.890420000000005,2.4859235430297364,0.22066897283662468,46.25,2,2,4,True,,,,,,,0.5266131167799453,0.38333333333333336,0.10423008057296329,351341,50265715,CHEMBL3982626,0.5565525876460768,0.29508196721311475,0.1381663754691902,50251719,1100158,1100158
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(F)c1-c1ccc(C(=O)O)cc1,4635,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,,-12.4734340317368,548.4540000000002,8.145520000000005,2.581490641027134,0.2476611953601714,57.53,2,2,5,False,,,,,,,,,,,,,0.5813519355472587,0.3333333333333333,0.15801671236453843,297813,297783,297783
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C)c1-c1ccccc1,4636,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.2294886137152,-12.1480632817458,500.4820000000001,8.616640000000002,2.3326080148480433,0.27825596033941247,20.23,1,1,4,True,,,,,,,0.44713903512557174,0.38,0.1316312963324015,50252832,51085918,CHEMBL3982626,0.6117964133927646,0.3090909090909091,0.14280516402540286,297813,1045615,51126195
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C(=O)O)c1F,4637,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.54721364097427,-11.4620945023008,472.35600000000005,6.478520000000004,2.5308957656778404,0.4277208238219817,57.53,2,2,4,False,,,,,,,0.4798569933728636,0.3728813559322034,0.11786393688745489,596253,50265715,596247,0.5986748698532891,0.34615384615384615,0.18075041292625119,297819,51390139,1045584
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C(=O)O)c1N,4638,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.94211144776043,-8.92763767412147,469.3810000000001,5.921620000000003,2.527023562880638,0.32719610763451473,83.55,3,3,4,True,,,,,,,0.46476321918399033,0.36065573770491804,0.11906482326855353,578514,50265715,51423081,0.5988667217565813,0.3508771929824561,0.17970344694781437,297819,1045615,1100164
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C(=O)O)c1-c1ccccc1,4639,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-4.77220482480627,-11.7663507800596,530.4640000000002,8.006420000000006,2.5169441029814976,0.2571612507103938,57.53,2,2,5,True,,,,,,,0.4443344062061566,0.35714285714285715,0.12637924510267332,351287,51085918,CHEMBL3982626,0.5875762728818645,0.39622641509433965,0.17203383806070946,297813,51390139,1100164
OC(c1ccc(-c2ccc(-c3cc(F)c(F)c(-c4ccccc4)c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,4640,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-10.2859505304547,-12.9911271730053,508.40799999999996,8.278000000000006,2.4256432425391417,0.275224714389071,20.23,1,1,4,False,,,,,,,0.5707366112228112,0.39215686274509803,0.10005365984536208,351341,50265711,51107454,0.582212811011117,0.2982456140350877,0.15104334656214502,50251728,CHEMBL2259675,297760
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C)c1-c1ccccc1,4641,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.2294886137152,-12.1480632817458,500.4820000000001,8.616640000000002,2.3326080148480433,0.27825596033941247,20.23,1,1,4,True,,,,,,,0.44713903512557174,0.38,0.1316312963324015,50252832,51085918,CHEMBL3982626,0.6117964133927646,0.3090909090909091,0.14280516402540286,297813,1045615,51126195
CCc1c(C)cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1C(=O)O,4642,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.42790572005927,-10.1105707490019,482.4200000000001,6.901820000000006,2.5690307965650288,0.389093266482977,57.53,2,2,5,True,,,,,,,0.4620956873315364,0.3709677419354839,0.11852786788043668,596253,50265715,596247,0.5459295642177866,0.32142857142857145,0.1493339078103392,50251713,51390139,1100160
CCc1c(C(=O)O)cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1C1=NC=CCN1,4643,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-2.27221173238164,-5.14865137001708,548.483,6.456900000000005,3.203962115329591,0.30919452529889546,81.92,4,3,6,True,,,,,,,0.5262823998549937,0.37037037037037035,0.0981726825706985,50252878,1137246,596239,0.5173393973848778,0.28,0.1260427640951226,50251710,1045584,1045595
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(F)c1C(=O)O,4644,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.72589913871596,-10.090398256892,472.35600000000005,6.478520000000004,2.5229719894540636,0.4277208238219817,57.53,2,2,4,False,,,,,,,0.47725097868638533,0.36666666666666664,0.12200645588633162,596253,51285893,596247,0.57700904736562,0.3275862068965517,0.1447111830640117,50107530,50841919,51126195
Cc1c(C(=O)O)cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1-c1ccc(C(=O)O)cc1,4645,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-3.70416773461355,-8.98178881916003,574.4730000000002,7.704620000000006,2.6319662079156743,0.2052495153248692,94.83,3,3,6,True,,,,,,,0.5365669766272934,0.373134328358209,0.10470015695717454,351341,51285859,544270,0.4580186193571052,0.3442622950819672,0.13733603040333456,51338205,1045584,1045592
Cc1c(Cl)cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1C(=O)O,4646,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.48359203166847,-11.3758188142118,488.8110000000001,6.992820000000006,2.506677583859659,0.38898261047782734,57.53,2,2,4,True,,,,,,,0.45254010695187163,0.36065573770491804,0.1188036525837401,644811,50265715,596218,0.5617342130065975,0.3584905660377358,0.15905593649086128,50251724,51390139,51390139
Cc1c(C(=O)O)cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1-c1ccccc1,4647,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-3.12151737448708,-5.61542491949461,530.464,8.006420000000006,2.5188013515022085,0.2571612507103938,57.53,2,2,5,True,,,,,,,0.5377192168507006,0.38181818181818183,0.11686770352557888,50252878,51085918,CHEMBL3982626,0.5286860581745236,0.39622641509433965,0.1691268282476495,50251719,51390139,1100160
Nc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(F)c1-c1ccccn1,4648,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-7.50136948231697,-11.2860783496809,506.42100000000005,7.116100000000005,2.6615557108619043,0.22902918085244087,59.14,3,2,4,False,,,,,,,0.45888228709205203,0.36923076923076925,0.09340512031644875,351287,51285870,51107457,0.5910597689603214,0.265625,0.11943894832930971,297791,CHEMBL2259675,297766
O=C(O)c1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(F)c1-c1ccccc1,4649,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.0194852478509,-6.1024333328004,534.4270000000001,7.837100000000005,2.5607312331590126,0.25668016565089335,57.53,2,2,5,False,,,,,,,0.45022755482002486,0.36507936507936506,0.11108493753740996,50252857,51285870,CHEMBL3982626,0.5547932151705737,0.4107142857142857,0.17856202531645568,297791,297780,297766
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(-c2ccccc2)c1C(=O)O,4650,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.79877339097018,-11.595597261778,530.4640000000002,8.006420000000006,2.516664517182681,0.2571612507103938,57.53,2,2,5,True,,,,,,,0.45472015373528707,0.39344262295081966,0.11454027379157977,596253,50265715,596247,0.5490275526742301,0.36065573770491804,0.16968233453506562,50251719,51126195,51126195
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(-c2ccccc2)c1O,4651,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-9.87764123149263,-12.9502385219786,502.45400000000006,8.013820000000004,2.4698480185542113,0.2776291500622069,40.46,2,2,4,True,,,,,,,0.5666696922937279,0.3898305084745763,0.11378087142761528,351341,50265715,CHEMBL3982626,0.556118754525706,0.2833333333333333,0.14312346974466594,50251728,1100160,1100160
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(-c2ccccc2)c1F,4652,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-10.4207071552291,-12.1392628927298,504.44500000000005,8.447320000000003,2.49234032624652,0.27663301360449083,20.23,1,1,4,False,,,,,,,0.5673513906562443,0.3898305084745763,0.11010982821740356,351341,50265715,CHEMBL3982626,0.5616712271100821,0.30158730158730157,0.14981307838450694,50251719,51370189,297760
CC(=O)c1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C)c1-c1ccccc1,4653,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.73900476524656,-11.4934378393997,528.4920000000001,8.510820000000002,2.544218363336528,0.20830874902669594,37.3,2,1,5,True,,,,,,,0.4655134661703525,0.3508771929824561,0.11347846225104215,544285,51085918,CHEMBL3982626,0.5857566765578635,0.3392857142857143,0.1477924629964185,297813,51390139,1045615
Cc1c(F)cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1-c1ccccc1,4654,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-9.8611624632844,-12.8404953365511,504.44500000000005,8.447320000000003,2.454368298274492,0.27663301360449083,20.23,1,1,4,False,,,,,,,0.5503600576092175,0.37735849056603776,0.11265884686270208,50252878,51085918,CHEMBL3982626,0.5827520608750792,0.32786885245901637,0.16619577625570775,50251728,297760,1045584
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C)c1-c1ccc(C(=O)O)nc1,4655,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,,-10.268608827907,545.4790000000002,7.709840000000006,2.6898720633783686,0.2521849011333028,70.42,3,2,5,True,,,,,,,,,,,,,0.5375807940904893,0.3125,0.126711719722568,297822,51126195,51126195
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(-c2ccccc2)c1C(=O)O,4656,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-7.90161631794362,-9.25279229226835,530.4640000000002,8.006420000000006,2.516664517182681,0.2571612507103938,57.53,2,2,5,True,,,,,,,0.5065206051121545,0.39344262295081966,0.10656168085011855,351369,50265715,596247,0.5498927038626609,0.36065573770491804,0.17029075162387877,51390144,51126195,51126195
O=C(O)c1c(F)cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1-c1ccccc1,4657,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-9.1089620077424,-10.6560779324607,534.4270000000001,7.837100000000005,2.5512239846383036,0.25668016565089335,57.53,2,2,5,False,,,,,,,0.4444618028433057,0.4098360655737705,0.10130652380978598,644784,51285870,596253,0.5688082795368378,0.3448275862068966,0.1682905225863596,50251728,CHEMBL2259675,51126195
Cc1c(F)cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1C(=O)O,4658,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-9.15141302687979,-9.34779651017432,472.35600000000005,6.478520000000005,2.5078466398037147,0.4277208238219817,57.53,2,2,4,False,,,,,,,0.47505342376660786,0.36666666666666664,0.12213798912627306,50252832,51285893,51222675,0.6054389872230688,0.3620689655172414,0.20078674255105458,297744,1045584,1045584
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C(=O)O)c1C,4659,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.77764069389345,-7.07241175663129,468.3930000000001,6.647840000000005,2.457603982461057,0.421882258475733,57.53,2,2,4,True,,,,,,,0.4856371866295265,0.3728813559322034,0.12462790796100616,596253,50265715,596247,0.5889083479276124,0.34615384615384615,0.17419930811293383,297819,51390139,1100160
Cc1c(F)cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1C(=O)C(C)(C)C,4660,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-9.37802456532506,-11.8619946019177,512.4650000000001,8.009120000000006,2.718353708653586,0.28406874187969455,37.3,2,1,4,False,,,,,,,0.5596807461214242,0.38095238095238093,0.11637487955897785,351341,51285860,51423093,0.5838210702341138,0.2903225806451613,0.14368650217706821,50251728,1045584,1045584
OC(c1ccc(-c2ccc(-c3cc(Cl)c4c(-c5ccccn5)cccc4c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,4661,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-7.91677034808028,-10.8254067979251,557.9210000000002,9.2014,2.6722913906842614,0.22344186366302324,33.120000000000005,2,1,4,True,,,,,,,0.48958517210944397,0.3188405797101449,0.10972980922766619,50252878,50265715,51107457,0.541792547834844,0.29850746268656714,0.11850674577947305,1100172,51126183,CHEMBL4224965
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C(=O)O)c1O,4662,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-9.09846805612174,-12.0035894675192,470.36500000000007,6.0450200000000045,2.48801674469882,0.4062663218139306,77.76,3,3,4,True,,,,,,,0.4923063395761892,0.36666666666666664,0.12179635026803373,596253,50265715,596247,0.6256317689530686,0.3584905660377358,0.18659193109126607,297819,51390140,297819
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C(=O)O)c1C(=O)O,4663,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.75947060898018,-7.67560957302732,498.3750000000001,6.037620000000004,2.5671155516230755,0.37325232683142284,94.83,3,3,5,True,,,,,,,0.4937349811191212,0.36666666666666664,0.12099400655886013,596253,50265715,596247,0.5833066837224177,0.33962264150943394,0.16379310344827586,50251713,51390139,1100160
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C(=O)O)c1C,4664,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:2][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.65301643619656,-11.5848055695258,468.3930000000001,6.647840000000005,2.457603982461057,0.421882258475733,57.53,2,2,4,True,,,,,,,0.5003951180964088,0.3728813559322034,0.1252466389912377,596253,50265715,596247,0.6037513271204435,0.34615384615384615,0.18021161638901395,297819,51390139,1100160
CN=Cc1ccccc1-c1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(C)c1O,4665,OC(c1ccc(-c2ccc(-c3c[cH:1][cH:3][cH:2]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-7.52518919810624,-6.52626900812308,543.5070000000001,8.062520000000006,2.857436881684732,0.19764844106747392,52.82000000000001,3,2,5,True,,,,,,,0.548531180209586,0.34328358208955223,0.0989987163029525,50252857,50265715,CHEMBL3982626,0.5080077959494957,0.25,0.08573691230410135,1045608,51370189,51370189
Cc1cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc(F)c1-c1ccccc1,4666,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.42730507049851,-11.3061701104392,504.44500000000005,8.447320000000003,2.4697487178549107,0.27663301360449083,20.23,1,1,4,False,,,,,,,0.4572449587339402,0.36363636363636365,0.13299071319087546,351287,1137227,CHEMBL3982626,0.575002552843868,0.3389830508474576,0.16671828403005173,297813,297769,297760
Cc1c(C(=O)O)cc(-c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1C(C)C,4667,OC(c1ccc(-c2ccc(-c3c[cH:2][cH:1][cH:3]c3)cc2)cc1)(C(F)(F)F)C(F)(F)F,-8.00562472946134,-8.53789696251951,496.44700000000006,7.462820000000005,2.633714062789327,0.3606153853471089,57.53,2,2,5,True,,,,,,,0.469785575048733,0.37681159420289856,0.1091793133932518,50252832,1137270,51222675,0.5591192971313644,0.32727272727272727,0.16629477102358756,50251719,1100165,1100160
