smiles,qed,sas,ror_score,dhodh_score,logP,weight
CC(C)C(C(=O)O)C(C)NC(=O)C(=O)NS(=O)(=O)c1ccc(C(C)(C)C)cc1,0.609320985,3.296031205,-8.4,-10.9,1.6505,412.1668076
CC(NC(=O)N1CCC(C#N)CC1)c1ccc(F)c(Cl)c1,0.908907363,2.789863933,-8.5,-10.1,3.48528,309.1044181
Cc1cccn2c(NC(=O)C(=O)N3CCC4(CC3)NC(=O)CO4)cnc12,0.701710112,3.67725938,-10.4,-10.1,0.04632,357.1437041
O=C1COc2cc(NC(=O)C(=O)N[C@H]3CC[C@H](CO)CC3)c(Cl)cc2N1,0.588287253,2.541656887,-9,-10.3,1.2767,381.1091484
O=C(NS(=O)(=O)c1cncc(Br)c1)C(=O)N1CCC2(Cc3ccccc3C2=O)C1,0.651704458,3.754621491,-10.8,-9.2,1.3067,476.9994037
CCCCS(=O)(=O)NC(=O)COCC,0.672070731,2.316188278,-6.1,-6.8,0.269,223.087829
O=C(c1ccccc1)c1cc(NC2COc3ccccc3C2)ccc1O,0.553416849,2.576085597,-10.5,-11.5,4.0388,345.1364935
Cc1ccc2nc(C(=O)Oc3ccc([N+](=O)[O-])cc3C(=O)c3ccccc3)ccc2c1,0.151936252,2.201861396,-10.9,-12.4,4.90162,412.1059216
CN(Cc1cccc(F)c1F)C(=O)C(=O)Nc1nccc2ccccc12,0.734570495,2.36467459,-9.9,-11.4,3.1101,355.1132332
CCNC1CCN(C(F)(F)[C@@H]2CCNC2)C1=O,0.706785037,4.009575881,-6.8,-7.7,0.3991,247.1496187
O=C1COc2ccc(CCC(=O)Oc3cccc(C4CC4(F)F)c3)cc2N1,0.641509711,3.046170328,-10.4,-11.9,3.6783,373.1125645
NCc1cc(N2CCN(S(=O)(=O)N3CCCC3)CC2)ccc1Oc1ccc(F)c(Cl)c1,0.703941117,2.438731326,-10,-10.3,3.1927,468.1398176
FC(F)(F)C1(C(F)(F)Nc2cccc(-c3cccc(Br)c3)c2)CNCCO1,0.505056347,3.508181648,-9.7,-11.1,5.0417,450.0366163
CC(C)NC(=O)N1CC[C@@H]2CN(CCOc3cccc(F)c3)C[C@@H]21,0.898178013,3.071997754,-8.9,-9.6,2.3286,335.2009053
O=C(Nc1ccc(Sc2nc3ccccc3[nH]2)cc1)N1CC2CC(O)CC2C1,0.628303252,3.247435473,-9.8,-11.7,3.9487,394.1463469
O=C(Nc1ccc(Sc2nc3ccccc3[nH]2)cc1)C(=O)N1CC2CC(O)CC2C1,0.564021796,3.36655386,-9.9,-12.5,2.8819,422.1412616
Cc1cc(N)cc(C(F)(F)N2CCCNC(=O)C2C)c1,0.64294414,3.535547071,-8.9,-9.2,1.83692,283.1496187
CN(C)S(=N)(=O)NC(=O)C(=O)N1CCN(c2ccccc2N)C(=O)C1,0.463578667,3.407519405,-7.9,-9.1,-1.00143,368.1266741
C[C@H](NC(=O)NC1CC(=O)c2ccccc21)c1cccc(Br)c1,0.84986675,2.945594055,-9.6,-10.4,4.137,372.0473399
C[C@H](N)c1cccc(NC2CC(=O)c3ccccc32)c1,0.894309517,2.93772984,-9,-10.1,3.4459,266.1419132
COC(=O)[C@@H]1CN(c2ccc3ccc(OC(F)F)cc3n2)C[C@H]1C1CCOCC1,0.708809475,3.484813906,-9.6,-10.8,3.4882,406.1704137
O=C(NNc1ccc(Cl)c(F)c1)N1C(=O)c2ccc(F)cc2S1(=O)=O,0.771829725,2.821875218,-10.3,-11,2.4994,386.9892109
O=C(c1ccc(S(=O)(=O)Cc2cccnc2)cc1)N(O)C(=O)c1ccc2ccccc2n1,0.283360019,2.517171548,-10.5,-11.5,3.2755,447.0888916
O=S(=O)(N1CCCC1)N1CCCc2cc(-c3ccccc3)ccc21,0.857117541,2.132647749,-9.9,-10.9,3.4468,342.1401989
CC(Br)c1cccc(OC(=O)[C@@H]2C[C@H]2c2cccc(C#N)c2)c1,0.44445991,3.355483193,-9.2,-11.2,4.72328,369.0364409
Cc1cccc(S(=O)(=O)NC(=O)C(=O)N2C[C@@H](CC(C)(C)C)[C@H](O)C2)c1,0.760877374,3.413847548,-8.7,-9.5,1.05542,382.1562429
Nc1ccccc1N(C(=O)C(=O)Nc1ccc(Cc2ccc3c(c2)CCN3)cc1)S(=O)(=O)c1ccccc1,0.255914938,2.688208091,-10.4,-12.9,4.1882,526.1674763
Cc1ccc(C(NC(=O)C(=O)N2CCNC(=O)C2c2cccc(C)c2)C(C)(C)C)cc1,0.747307176,3.321180916,-7.9,-11.2,3.20654,421.2365419
O=C(Nc1ccccc1S(=O)(=O)N1CCCCC1)C(=O)N(C(=O)C(Cl)C(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,0.100292507,3.292849002,-11.6,-6.8,3.758,612.1081624
CC1CNCC(C)C1NC(=O)C(=O)N1CCC2NCCCC2C1,0.591856507,4.16792972,-8.7,-8.5,-0.0529,322.2368762
Cc1ccc(NS(=O)(=O)c2ccc(C(=O)OC(F)(C(=O)O)C(F)(F)C(=O)O)cc2)cc1,0.508076524,2.928090639,-9.2,-11.7,2.42292,461.0392221
O=C(NC1C2CCCCC21)N1CCCC2NCCCC21,0.770730759,3.789488344,-8.8,-9.3,2.101,277.2154125
O=C(NC1C2CCCCC21)C(=O)N1CCCC2NCCCC21,0.711542243,3.899323411,-9.4,-9,1.0342,305.2103271
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCCC2CC2CCCc3ccccc32)C(C)C)cc1,0.634785172,3.366062076,-8.4,-6.4,4.79912,468.244664
Cc1ccc(S(=O)(=O)N[C@H](C(=O)N2CCOCC2c2ccccc2)C(C)C)cc1,0.785686995,2.931614009,-7.9,-9.6,2.89802,416.1769784
COCCN(C(=O)C(C)(O)C(C)(O)C(=O)O)S(=O)(=O)c1cccc(C(=O)O)c1,0.393152189,3.531625436,-7.1,-9.1,-0.8649,419.0886169
N[C@@H]1CCCN(S(=O)(=O)NC(=O)C(=O)N2CCC3(Cc4ccccc4C3)C2)C1,0.660047651,3.855639587,-9.9,-10.7,-0.212,406.1674763
CC1CCNCC1N(C(=O)C(F)(F)F)c1ccc(CCC(=O)Nc2ccc(Br)cc2)cc1,0.578436321,3.318392728,-9.2,-11.6,4.9137,511.1082238
CC1CCNCC1N(C(=O)C(F)(F)F)c1ccc(NC(=O)CCc2ccc(F)cc2)cc1,0.644549647,3.28067985,-9.5,-11.6,4.2903,451.1882899
CC(CC#N)NNC(=O)N1C(=O)NC2(CCC(c3ccccc3)CC2)C1=O,0.55568659,3.951559027,-9.3,-9.5,2.15118,369.1800896
CCNS(=O)(=O)C1CCN(C(=O)C(=O)NC(c2ccccc2)C2CCCc3ccccc32)C1,0.635737135,3.680756516,-10.7,-10.2,2.5042,469.2035275
CC(C1CCCN1)N1CCNC(=O)C1C(C)(C)C,0.770703141,4.053978868,-7.3,-6.9,0.9734,253.2154125
Cc1cnn(C2CCCc3ccccc32)c1NC(=O)C(=O)N1CCNCC1C(C)C,0.7637912,3.621914141,-8.2,-8.2,2.51212,409.2477752
CC(C)[C@@H](C#N)NC(=O)N1C[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C1,0.828336189,4.837222194,-7.8,-9,2.22208,261.1841124
CC(C)[C@@H](C#N)NC(=O)C(=O)N1C[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C1,0.77515516,4.907460458,-7.9,-9.4,1.15528,289.179027
NC(c1ccccc1)c1ccc(F)c(N2CC(=O)NCCS2(=O)=O)c1,0.85531303,3.167524197,-8.6,-10.3,1.1398,363.1052907
Fc1cccc(N2CCNCC2)c1N1CCC2CCNCC2C1,0.868394741,3.318205175,-8.3,-9.2,1.6711,318.2219751
Cc1ccc(C)c(-n2cnc3cc(C(=O)N(C4CCCC4)S(=O)(=O)c4ccc(N)cc4)ccc32)c1,0.398824527,2.680992384,-11.1,-12,4.99824,488.1882118
CNS(=O)(=O)c1cccc(S(=O)(=O)Nc2ccc(C(=O)c3cnc4ccccc4c3)cc2)c1,0.391086446,2.23717504,-11,-12.2,3.1747,481.0766127
CNCc1cc(F)ccc1Oc1ccc(N2CCN(S(N)(=O)=O)CC2)c(Cl)c1,0.736778352,2.37580577,-8.4,-9.6,2.3163,428.1085175
CNC(=O)[C@H]1CC(F)(N2CC3CNCC3C2)CN1,0.549719624,4.69969878,-7.6,-7.4,-1.0887,256.1699395
CC(C)(N)c1cccc(NC(=O)C(=O)N(c2cccc(C#N)c2)S(=O)(=O)c2ccccc2)c1,0.559815796,2.585067926,-8.2,-10.1,3.11268,462.1361762
CC(=O)N(C(=O)c1ccc(S(=O)(=O)C2CCCC2)cc1)[C@H]1c2ccccc2C[C@H]1O,0.809750616,3.378909506,-8.7,-11.8,3.0499,427.1453439
CNS(=O)(=O)C1CCCN(C(=O)C(NC(C)C)C(C)C)C1,0.749267995,3.45445263,-6.9,-8,0.5492,319.1929628
CC(C)(Nc1ccc([N+](=O)[O-])cc1)C(=O)Oc1ccc(C(N)C(F)(F)F)cc1Cl,0.299204604,3.11780076,-9.5,-10.8,4.6064,431.0859684
Cc1ccc(S(=O)(=O)N[C@H](C(=O)N2C(=O)NC(=O)C23CC(c2ccccc2)C3)C(C)C)cc1,0.63191681,3.588681033,-9.2,-9.5,2.69272,469.167142
CC(C)C(C)(N)C(=O)NC(=O)N1CCC2(CC2)c2ccccc21,0.880367307,3.789913657,-8.5,-8.9,2.5379,315.194677
CCN(N)C(=O)NC(=O)NC1CC2CCCC2C1,0.392634155,3.605430394,-7.6,-8.6,1.1799,254.1742759
CNS(=O)(=O)N(C(=O)C(=O)N[C@H]1c2ccccc2CC[C@H]1C(=O)O)C1CCNCC1,0.455121827,3.778780015,-8.7,-8.3,-0.4643,438.1573056
Cc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)N2CCNC(c3ccccc3)C2=O)cc1,0.752851302,3.157502738,-9.3,-9.8,1.84782,427.1565773
CC(C)CN(C(=O)NC(=O)C(C)(N)CC(C)C)S(=O)(=O)c1ccccc1,0.750836406,3.282634144,-7.5,-9,2.333,383.1878774
CCC1CNCCN1C(=O)NC(=O)C1(N)COc2ccccc2C1,0.720781441,3.719657709,-9.6,-10.3,0.239,332.1848406
CCC1CNCCN1C(=O)C(=O)NC1(C(N)=O)COc2ccccc2C1,0.609185216,3.729052807,-7.5,-9.6,-0.8278,360.1797552
CCC1CN(C(=O)C(=O)NC2(C(N)=O)COc3ccccc3C2)CCN1,0.609185216,3.723730573,-8,-8.7,-0.8278,360.1797552
C#CCC1COCCN1C(F)(C(=O)O)C(C)(C)O,0.558545393,4.386642237,-6.3,-7.1,0.2318,259.1219863
O=C(NS(=O)(=O)c1ccc(C2CCCCC2)cc1)N1CCC(F)(c2ccccc2)CC1,0.714012642,2.491839918,-9.4,-11.9,5.0934,444.188292
O=C(N[C@H]1C[C@H](S(=O)(=O)c2ccccc2)C1)N1CCN(CCN2CCCOCC2)CC1,0.697552805,2.479397048,-9.7,-9.4,1.0408,450.2300766
Cc1cccc(NC(=O)C(=O)N2CCC(c3ccccc3)c3ccccc32)c1,0.675288271,2.62418241,-9.8,-7.8,4.50232,370.1681279
C[C@H]1CN(C(=O)N[C@@H]2Cc3ccccc3[C@@H]2C)C[C@@H]1O,0.819302651,3.68884734,-9.8,-9.6,1.737,274.1681279
CC(C)(C)OC(=O)N(C(=O)NS(=O)(=O)N1CCOCC1)c1cccc(S(C)(=N)=O)c1,0.692809997,3.418223258,-7.7,-8.6,1.75017,462.1242912
N#Cc1ccc(C(Nc2ccc(C(N)c3ccc(Cl)cc3)cc2F)C(F)(F)F)cc1,0.476736797,3.187534232,-9.9,-12.3,6.11438,433.0968881
CC(O)C(=O)N(C(=O)C1(c2ccc([N+](=O)[O-])cc2)CC1)C(C)C,0.657957223,3.184132075,-7,-8.3,1.7708,320.1372217
CCC(C)C1CN(C(=O)N[C@H](C)[C@@H](C)CC)CCN1,0.804990347,3.700022796,-7.2,-8.4,2.4505,269.2467126
COC(=O)C1C(=O)NCCN1CCC#N,0.471720392,3.372657578,-6,-7,-1.12652,211.0956913
COC(=O)C1NCCN(CCC#N)C1=O,0.471720392,3.409566021,-6,-7,-1.12652,211.0956913
CCC(CC)C(CN)C(=O)N1CCNC(C)CC1,0.776095657,3.54006338,-6.8,-7.5,1.2079,255.2310625
CC1CCS(=O)(=O)N1C(=O)C(=O)NS(=O)(=O)c1ccc(S(=O)(=O)Cl)cc1,0.477380115,3.485679845,-9.2,-9.6,-0.6304,443.9522561
CNC(=O)[C@@H]1CC(F)(N(C2CC2)S(=O)(=O)C2CCNC2)CN1,0.556385367,4.618165653,-7.4,-8.5,-1.0838,334.1474898
CNC(=O)[C@@H]1CC(F)(N2CCC(S(=O)(=O)NC3CC3)C2)CN1,0.556385367,4.426617961,-7.9,-9.3,-1.0838,334.1474898
CCCC1C(C)CCCN1c1ccc(S(=O)(=O)N2C[C@H](O)C[C@H]2C(=O)O)cc1,0.746754575,3.65411846,-8.4,-8.7,2.3001,410.1875431
CCCNC(=O)C1CN([C@@H]2CNC[C@H]2OC)c2ccccc2O1,0.839199553,3.627055006,-7,-8.7,0.767,319.1895917
CC(C)(O)C1CNCCN1C(=O)CNC(=O)c1cccc([N+](=O)[O-])c1,0.502842266,2.98743123,-8.8,-9.9,-0.1041,350.1590198
FC(F)(F)C1(N(C2CC2)C2CCCc3ccccc32)CCNC1,0.909096114,3.84901938,-8,-7.5,3.8228,324.1813334
COC(=O)[C@@H]1CN(C(=O)[C@@H]([C@@H](C)O)N(C)C)CC(=O)N1,0.569239227,3.785277263,-5.3,-6.3,-2.2026,287.1481208
NC[C@@H](O)C(F)(F)OC(=O)c1cc(S(=O)(=O)N2CCCc3ccccc32)ccc1Cl,0.640963726,3.122648398,-8.3,-9.5,2.5507,460.0671268
Cc1cc(F)ccc1N(Cc1cccc(C#N)c1)C(=O)NS(=O)(=O)c1ccc(C(C)(F)F)cc1,0.516081353,2.645242135,-9,-10.4,5.2226,487.1177472
N#CCCCCN1CCS(=O)(=O)CCN1,0.684814455,3.436046306,-6,-7.7,-0.08472,231.1041478
O=C(Nc1ccnn1C1CCCc2ccccc21)C(=O)N1CCOC2(C1)C1CC3CC(C1)CC2C3,0.672048729,5.152319449,-9.9,-9.8,3.801,474.2630909
COC(=O)C(c1cccc(C#N)c1)N1CCNCCS1(=O)=O,0.786572126,3.462703856,-6.1,-9.6,0.00738,323.093977
CO[C@H]1c2ccccc2C[C@H]1Nc1cc(Cl)cc(C2CCCN2)c1,0.858536706,3.598318506,-9.5,-10.7,4.4888,342.149891
CO[C@H]1c2ccccc2C[C@H]1Nc1cc(F)cc(C2CCCN2)c1,0.891649876,3.60443455,-9.4,-10.6,3.9745,326.1794416
Cc1ccc(CN(Cc2ccccc2)C(=O)C(NS(=O)(=O)c2ccc(C)cc2)C(C)C)cc1,0.492979822,2.529179233,-7,-9.8,4.83534,464.2133639
CC(=O)NC(C)(C)C(=O)NC(=O)C(CC(C)C)C(=O)O,0.607444424,3.252991174,-7.8,-8.6,0.2908,286.1528718
CC(C)(C#N)C(=O)N(C1CC1)S(=O)(=O)c1ccc(F)cc1,0.852426458,2.647562502,-7.8,-8.9,2.05518,310.0787416
CC(C#N)C1CCN(C(=O)NC(c2cccc(F)c2F)C(F)(F)F)CC1,0.807279796,3.587554084,-8.4,-9.9,4.14948,375.1370033
O=C(NCc1cc(F)ccc1Oc1ccc(F)c(Cl)c1)NS(=O)(=O)c1ccc(CC(F)(F)F)cc1,0.38069106,2.49005012,-11.2,-12.3,5.7034,534.0439468
CC1CC(NC(=O)C(F)(F)F)CN(C(=O)C(=O)Nc2cccc(S(=O)(=O)Nc3cccc(Cl)c3)c2)C1,0.497335945,3.302131437,-10.2,-12,2.9948,546.0951531
CC(C)C(O)C(C)C(=O)N1CCCN[C@H](C)C1,0.7712391,3.534540416,-6.9,-6.7,0.8498,242.1994281
C[C@@H]1CC[C@@H](C2CCCC2)CN1C(F)(F)C(C)(O)CC(=O)O,0.764557376,3.910795731,-7.9,-9,3.0956,319.1959002
CC(=CC(=O)N1CCCc2cc(OC(F)(F)F)ccc21)C(C)C,0.766864471,2.657125877,-9.4,-10.4,4.4667,327.1446135
Cc1ccc(C(=O)Cc2ccc(N3CCC(C)S3(=O)=O)cc2)cc1,0.800127769,2.928435301,-9.8,-11.7,3.34882,343.1242145
CC(C)C1c2ccccc2CCN1c1ccccc1COc1ccc(S(N)(=O)=O)cc1,0.609304825,2.811544362,-11.4,-10.8,4.6728,436.1820638
C#CCCCC(C)C(=O)N(CC1CCNC1)S(C)(=O)=O,0.558357968,3.903783687,-7.1,-7.3,0.8237,300.1507636
C#CCCCC(C)C(=O)N1CCC(CNS(C)(=O)=O)C1,0.559107304,3.410986251,-7.3,-8.6,0.8237,300.1507636
CC(C)(C)c1ccc2c(c1)C(NC(=O)N1CCC3(CC1)NCNC3=O)CCC2,0.696769298,3.800200639,-9.6,-8.3,2.5826,384.2525263
CCCCCN(CC)CCC(=O)N1CCOC[C@H]1C(F)(F)F,0.643674783,3.114692582,-7.1,-8.6,2.6783,324.2024628
Cc1ccc(S(=O)(=O)N(C(=O)C(=O)NC(c2ccccc2)c2cc(Cl)ccc2F)c2ccc(N)cc2)cc1,0.258852487,3.050035554,-8.5,-6.3,4.99742,551.1081831
C=CCN1CCN(C(=O)C(=O)N[C@H]2CC[C@H](C(C)C)CC2)CC1=O,0.619338694,2.680394342,-8.4,-8.8,1.1742,335.2208918
CC(C)OC1CCCN(S(=O)(=O)C2=Cc3ccccc3CCC2)C1,0.834521783,3.118386327,-9.9,-9.1,3.583,349.1711647
CC(C)C1CN(C2CCN(C3CCCc4ccccc43)C2=O)C1,0.855163905,3.230136777,-9.4,-10,3.2527,312.2201635
CC(C)=CCCC(C)CC(=O)Oc1c(F)c(F)c(OS(=O)(=O)c2ccccn2)c(F)c1F,0.125594069,3.562599518,-9.3,-11.1,5.0837,475.1076567
O=C(NC1C[C@H]2CC[C@H]2C1)C(=O)N1CCC[C@H]1[C@H]1CCNC1=O,0.724115142,4.049520525,-8.2,-8.6,0.4183,319.1895917
CCC(NC(C)=O)C(=O)N(C)S(=O)(=O)c1cccc(N)c1,0.761320855,2.921921517,-7.9,-8.4,0.3306,313.1096271
Cc1ccccc1CNc1ccccc1NC(=O)C(=O)N1CCOCC1C#N,0.796364903,3.009895616,-9.4,-12.2,2.2966,378.1691906
FC(F)(F)C(F)(C1CCCNC1)N1CCN[C@H]2CCCC[C@@H]21,0.603674977,4.349656515,-8.8,-9.1,2.4305,323.1984607
CC(NC(c1cccc(Cl)c1)c1cccc(Cl)c1)C(=O)c1ccc2c(c1)NC(=O)CO2,0.497037538,2.927464991,-10.2,-11.6,5.2747,454.0850979
O=S(=O)(NCCNc1cccc(C(O)c2cccc(F)c2)c1)c1cccc(Cl)c1,0.468932372,2.631922401,-10.4,-11.3,3.9512,434.0867194
CC(C)C1CCCCN1C(=O)C(=O)NC1c2ccccc2CC1C,0.848332987,3.482736305,-9.5,-9.5,3.0732,328.2150781
CC(C)C(C(C)C)C(NC(=O)C(=O)N1CCC(N2CCN(C)CC2)C(C)C1)C(=O)O,0.617417407,3.844328251,-7.8,-7,0.9684,424.3049558
CCC(=O)CN1CCC1C(C)C,0.638088265,3.120532132,-5.9,-5.9,1.6958,169.1466642
CC1CC(C(C)(C)C)CCN1C(=O)NC[C@H](O)C(F)(F)F,0.823824625,3.71144207,-8.4,-8.2,2.7658,310.1868127
CC1CC(C(C)(C)C)CCN1C(=O)C(=O)NC[C@H](O)C(F)(F)F,0.753149679,3.795151651,-8,-8.2,1.699,338.1817273
Cc1ccc(C(C(=O)O)N(C(=O)NCC2CNCc3ccccc32)c2ccc(F)cc2)cc1,0.524419606,3.37184527,-10.4,-10.2,4.36302,447.1958199
CCS(=O)(=O)N1CCC(NC(=O)C(=O)N(CC(=O)O)S(=O)(=O)c2ccc(C)cc2)CC1,0.50083104,2.675138365,-7.8,-9.2,-0.47278,475.1083068
CCOCCOCCC(=O)N1CCOC(c2cccc(Br)c2)C1,0.645098291,2.795361026,-7.2,-7.8,2.7922,385.0888703
C[C@H](ON)C(=O)N(C)c1cccc(S(N)(=O)=O)c1,0.722421041,3.009783963,-7.1,-8.3,-0.4244,273.078327
CN(C)S(=O)(=O)c1ccc2c(c1)CCCN2C(=O)C(=O)NC(C)(C#N)C(C)(C)C,0.747895231,3.48311111,-8.2,-10.6,1.66068,420.1831264
CCN(CC)C(=O)CCCC(=O)N[C@H]1c2ccccc2CC[C@H]1C(=O)OC,0.709916132,3.126462468,-8.5,-8.9,2.618,374.2205574
CC(=O)N1C[C@@H]2CN(C(=O)CCNS(=O)(=O)c3ccccc3)C[C@@H]2C1,0.812634111,2.990170556,-9,-10.4,0.2917,365.1409272
C[C@@H]1CN(C(=O)C(=O)NC(C)(CO)c2cccc(N)c2)C[C@H](C)C1=O,0.536766553,3.930957952,-8.1,-8,0.276,347.1845063
CCC(CC)CNC(=O)C(=O)N1C(=O)NC(=O)C1(C)c1cccc(C#N)c1,0.599712888,3.484105956,-9,-7.8,1.40428,370.1641052
CS(=O)(=O)c1ccc(NC(=O)C(=O)N2CCCc3cc(CN4CCCC4)ccc32)c(N)c1,0.538683707,2.494020204,-9.9,-10.8,2.186,456.1831264
CS(=O)(=O)c1ccc(N)c(NC(=O)C(=O)N2CCCc3cc(CN4CCCC4)ccc32)c1,0.538683707,2.504644819,-10.7,-11.8,2.186,456.1831264
Cc1cccc(CC(C)(O)C(C)NCCc2cccc3c2OC(F)(F)O3)c1,0.770040573,3.598311699,-10.2,-10.5,3.83082,377.1802501
CCCN1CCCN(C(=O)[C@@H](N)[C@@H](C)O)CC1,0.707219334,2.803720426,-6.1,-6.8,-0.3612,243.194677
CC(C)CNc1ccc(N(C)C(=O)C2COCCN2)c(Cl)c1,0.872357109,3.098947235,-7.9,-8.9,2.3591,325.1557047
C[C@@H]1CN(C)C[C@H](C)N1C(=O)C(F)Cc1ccc([N+](=O)[O-])cc1,0.627961912,3.533806709,-8.5,-9.4,2.0264,323.1645198
N#C[C@H]1CC[C@H](CNC(=O)N(C(=O)Oc2ccccc2)c2cnc3ccccc3c2)CC1,0.609917847,2.726925514,-11.4,-13.3,5.27978,428.1848406
Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)C(=O)N(Cc3ccc([N+](=O)[O-])cc3)C(C)C)cc2)n1,0.264122766,2.577990676,-9.9,-11.3,2.86972,512.1478035
CCN1CCC2CCC(C1)N2c1ccnc2ccc(Oc3ccccc3)cc12,0.63681374,3.676035264,-7.5,-11.1,5.0901,373.2154125
CCN(C)C(C)c1cccc(C#N)c1,0.728586754,2.628784871,-6.7,-7.9,2.57098,188.1313485
CNCCc1ccc(S(=O)(=O)NC(=O)N2CCc3c(cnn3-c3ccccc3)C2)cc1,0.61318654,2.496502494,-9.4,-10.2,2.0908,439.1678107
C[C@@H](N)c1ccc2c(c1)CCN2C(=O)NC(c1ccc(C#N)cc1)c1cccc(Cl)c1,0.604102571,3.131120371,-10.2,-10.3,5.09308,430.156039
C[C@@H](N)c1ccc2c(c1)CCN2C(=O)C(=O)NC(c1ccc(C#N)cc1)c1cccc(Cl)c1,0.576394257,3.275872956,-7.9,-8,4.02628,458.1509537
CCCNC(=O)CCC(=O)N1CCN(c2ccccc2N)C(=O)C1,0.751525216,2.214953125,-8.6,-10.4,0.7504,332.1848406
Cc1ccc(S(=O)(=O)c2ccc(N(N)c3ccc(C(Cl)c4ccc(Cl)cc4)cc3)cc2)cc1,0.180394399,2.877748583,-10.8,-12.2,6.82122,496.0779043
O=S(=O)(c1ccccc1)C1CN(c2cc(F)ccc2NCc2ccc(Br)cc2)C1,0.553379989,2.267456854,-10,-12,4.8628,474.0412892
CNS(=O)(=O)C1CCN(C(=O)C(C)(C)N2CCCC2)C1,0.794225507,3.379549636,-7.3,-8.7,0.0109,303.1616627
CCCN1CCCN(C(=O)C(=O)NC(c2ccc(F)cc2)C(C)C)CC1=O,0.79931085,2.860085997,-8.2,-9.1,2.1099,377.21147
CN(C)c1cccc(C(F)(F)C#N)c1,0.725606271,2.711046906,-6.8,-7.4,2.36798,196.0812048
CC(C)CN1C[C@@H](C)[C@H](O)C1,0.644984099,3.178125257,-5.5,-6.5,0.955,157.1466642
CC(N)CCCC(C)C(=O)OC(C)C(N)=O,0.624437286,3.338662309,-6.3,-7.2,0.557,230.1630426
N#Cc1cccc(N(C(=O)C(=O)NCc2ccc(-c3ccc4c(c3)CCO4)cc2)C2CCNC2)c1,0.56357384,3.182348355,-11.2,-13.3,3.17148,466.2004907
C[C@H]1[C@@H](O)CCN1C(=O)C(N)=O,0.43392502,3.654826078,-5.7,-7.3,-1.5466,172.0847922
CC[C@@H]1CC[C@@H](C)N(c2ccc(CNc3cccc(C#N)c3)cc2)C1,0.818629582,2.939265281,-9.6,-11.6,5.18528,333.2204979
COCC1CCN(S(=O)(=O)NC(=O)C(=O)N[C@H]2CC[C@@H](N(C)C)CC2)CC1,0.588438525,2.708608706,-7.7,-8.7,-0.3052,404.2093411
CC/C=C/CC(C)C(=O)NC(Cc1ccc(Cl)cc1)Cc1ccc(Cl)cc1,0.491549957,2.756656361,-9.5,-10.4,6.2558,403.1469698
O=S(=O)(c1ccc(N2CCC(c3cccc(Br)c3)CC2)cc1)C1CCNCC1,0.732418529,2.395769938,-10.2,-9.7,4.3588,462.0976612
CCOC1CCN(C(=O)Nc2ccc(Nc3nc4ccccc4[nH]3)cc2)CC1C,0.592275968,3.069199296,-9.4,-12,4.5853,393.2164751
CCOC1CCN(C(=O)C(=O)Nc2ccc(Nc3nc4ccccc4[nH]3)cc2)CC1C,0.547637565,3.199536936,-10.3,-11.7,3.5185,421.2113897
C[C@@H]1CN(C(=O)C(=O)NC2CCCc3c2cnn3-c2ccccc2)CCN1,0.781706434,3.335189119,-10.9,-8.7,1.1862,367.200825
N#Cc1cccc(COc2cccc(N3CCC(Cc4nc5ccccc5[nH]4)CC3)c2)c1,0.447277328,2.342720933,-12.6,-12.9,5.47268,422.2106615
CC(C)(c1cccc(N2CCCCC2c2cnc3ccccc3c2)c1)C(F)(F)F,0.481898601,2.973561051,-10.4,-10.7,6.8063,398.1969835
O=C1C(C2CC2)NCCN1C(F)(F)c1ccccc1-c1nc2ccccc2[nH]1,0.67935551,3.300410423,-9.5,-11.7,3.4896,382.1605177
O=C1NCCN(C(F)(F)c2ccccc2-c2nc3ccccc3[nH]2)C1C1CC1,0.67935551,3.278074846,-8.8,-10.8,3.4896,382.1605177
C[C@@H]1CCNC[C@@H]1N1C[C@H]2CCN(C(=O)CC(C)(C)C)[C@H]2C1,0.8468797,3.956751434,-7.7,-6.4,1.9533,307.2623627
Cc1ccccc1Nc1ccccc1NC(=O)N1CCC(C)C(c2ccccc2)C1,0.533305283,2.855094444,-12.4,-8.9,6.39612,399.2310625
O=S(=O)(NCCNc1cccc(C2CCCCC2)c1)c1cccnc1,0.742180305,2.181625103,-10.2,-11.4,3.5197,359.166748
CCCC(=O)CN1CCOC[C@@H]1C(C)(C)C,0.736387901,3.250935983,-6.5,-6.9,2.1025,227.188529
NN(C(=O)c1cc([N+](=O)[O-])ccc1Nc1ccccc1)c1ccc(S(N)(=O)=O)cc1,0.235488551,2.368848453,-9.7,-11,2.5063,427.0950396
O[C@@H](c1cccc(NC(Cc2ccc(Cl)cc2)c2ccc(F)cc2)c1)C(F)F,0.492060817,2.965655085,-9.6,-12,6.1735,405.1107266
CC1(C2CCN(c3ccccc3OCc3ccc(C#N)cc3)CC2)NC(=O)NC1=O,0.7474776,2.972198392,-10.2,-14,2.95178,404.1848406
