smiles,qed,sas,ror_gamma_score,dhodh_score
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Cc1ccccc1,0.693494841,2.47374608,0.401372244,0.536967171
Cc1nn(-c2cccc(C(F)(F)F)c2)c(C)c1NC(=O)c1ccc(-n2nc3n(c2=O)CCCC3)c(F)c1,0.404122504,2.76297454,0.42314501,0.536953697
CCc1nn(-c2cc(OC(C)C)c(C(=O)Nc3ccc(CC(=O)C4CCCC4)c(C)c3)cc2F)c(=O)n1C,0.430383393,2.863719264,0.47382867,0.536903738
CC(Cc1ccccc1F)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C=O,0.580710537,3.281827239,0.415607742,0.53678383
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCc1cc(Cl)cc(C2(CF)CC2)c1,0.450051675,3.147588431,0.337304204,0.536736172
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Cc1cc(N)ccc1F,0.667596851,2.760363045,0.41613615,0.536720849
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)NC1(c2cc(Cl)cc(C3CC3)c2)CC1,0.358668659,3.072937669,0.407195844,0.536718974
CCc1nn(-c2cc(OC(C)C3CCCC3)c(C(=O)Cc3ccccc3)cc2F)c(=O)n1C,0.467593094,3.199561486,0.445336013,0.536695454
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1CS(=O)(=O)c1ccc(CC(=O)Nc2ccc3c(ccn3CCc3cccc(C(F)(F)F)c3)c2)cc1,0.127361789,3.370961542,0.540904023,0.536655712
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Cc1ccc(Cl)cc1)C1CCCCC1,0.368327888,3.294376237,0.461369507,0.53663744
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Nc1cc(Cl)cc(C(O)(C(F)(F)F)C(F)(F)F)c1,0.232442417,3.183434322,0.412052038,0.536630199
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2ccc(F)c(NC=O)c2)CC1)c1ccccc1,0.280588279,3.629099859,0.352378585,0.536594871
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C1CCN(C(=O)C2CCCC2)C(C)C1,0.622956766,3.686907129,0.644070667,0.536560031
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(C(F)(F)c2cccc(Cl)c2)c1,0.304886345,2.893093916,0.435191994,0.536519073
CCC(=O)C(C#N)C(=O)Nc1ccc(-c2ccc(F)c(-c3ccc(F)cc3)c2)c(C(=O)OC)c1,0.387315947,2.904069597,0.281289304,0.536500037
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCC(=O)c1c(Cl)cccc1C1CC1,0.459348595,2.913409204,0.641088352,0.53649809
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1nccnc1CCc1cccc(C(F)(F)F)c1,0.287787762,3.110288133,0.40631038,0.536494615
Cc1cnc(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2-c2ccccc2F)c(C)n1,0.480987154,2.904613363,0.40176107,0.536490687
Cc1cnc(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2-c2ccccc2F)c(C)n1,0.480987154,2.904613363,0.40176107,0.536490687
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)N1CCN(c2cccc(F)c2N)CC1,0.543345546,2.817058467,0.682500471,0.536476772
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cc(-c2c(O)cccc2F)ccc1Cl,0.344548736,2.824523458,0.384326725,0.5364332
CCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2cc(Cl)cc(C(O)(C(F)(F)F)C(F)(F)F)c2)CC1,0.285087612,3.9467575,0.346775212,0.536428132
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(O)c1ccc(Cl)cc1,0.548601827,3.489587613,0.440370151,0.536420778
CCCC(Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C=O)c1ccccc1F,0.518776656,3.32461158,0.432304436,0.536409581
CCc1nn(-c2cc(O)c(-c3c(F)cccc3F)cc2F)c(=O)n1C,0.790928737,2.686962775,0.301287437,0.5363896
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1Cc1cccc(C(F)(F)F)c1,0.556368331,2.648276472,0.361430441,0.536375929
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2cccc(C(=O)Nc3ccc4c(c3)C(N3CCN(C(=O)C5CCCC5)CC3)CC4)c2)CC1,0.193313507,3.96315721,0.374921394,0.536367373
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)NC1(c2cc(O)cc(F)c2)CC1,0.461011305,3.611371954,0.40054903,0.53636733
O=C(Nc1ccccc1)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1Oc1cccc(F)c1,0.466738539,2.521590983,0.384496177,0.536322615
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Nc1ccc(-c2ccccc2Cl)c(Cl)c1,0.236216733,2.733475029,0.404913633,0.536190601
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1CS(=O)(=O)N(Cc1ccccc1F)C1CCC1,0.416928945,2.994797093,0.538652364,0.536177477
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1cccc(C(F)(F)c2ccccc2Cl)c1,0.307798576,2.855174209,0.370299223,0.536163119
NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1C(F)(F)F,0.6604113,2.743193403,0.410374873,0.53615982
NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1C(F)(F)F,0.6604113,2.743193403,0.410374873,0.53615982
CCc1nn(-c2cc(OC(C)CCc3cccc(F)c3)ccc2F)c(=O)n1C,0.619432215,3.000333693,0.384729225,0.536094482
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(C(=O)Nc2cc(S(N)(=O)=O)ccc2F)CC1,0.298738974,3.084558969,0.468384926,0.536032314
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1Nc1cccc(F)c1,0.569828431,2.571680306,0.362250858,0.535972244
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1S(=O)(=O)CCc1cc(F)cc(C(O)(C(F)(F)F)C(F)(F)F)c1,0.355388276,3.401958218,0.380545726,0.535969038
CCc1nn(-c2cc(O)c(CCn3ccc4ccccc43)cc2F)c(=O)n1C,0.578374896,2.729615334,0.35928328,0.535929723
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(NC1CCC(F)(F)CC1)c1c(F)cccc1F,0.408687429,3.667608125,0.467849736,0.535883337
CCc1nn(-c2cc(OCC3CC3)c(C(=O)NC3(C(=O)Nc4ccccc4F)CC3)cc2F)c(=O)n1C,0.459253941,2.916531786,0.463593447,0.535852777
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)NC1(c2ccccc2F)CC1,0.479616682,2.861622009,0.405789194,0.535840836
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)NC1(c2ccccc2F)CC1,0.479616682,2.861622009,0.405789194,0.535840836
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1[nH]cnc1-c1cccc(C(F)(F)F)c1,0.355472071,3.089446966,0.412994723,0.535768209
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)NCc1ccc(C2CC2)cc1Cl,0.534342955,2.690727774,0.442919178,0.535729901
CCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1cccc(Cl)c1,0.588314957,3.116546229,0.391811018,0.535704379
CCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1cccc(Cl)c1,0.588314957,3.116546229,0.391811018,0.535704379
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)NC1(c2cccc(F)c2)CC1,0.479616682,2.856740503,0.343087025,0.535686358
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1c(F)cccc1Cl,0.647344365,2.679522053,0.364978979,0.535646311
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc(Cc2cccc(F)c2)cc1C(F)(F)F,0.337641735,2.846088568,0.403708385,0.535643926
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2ccc(F)cc2OC(F)(F)F)CC1,0.286276604,3.165681788,0.411280756,0.535640872
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(S(=O)(=O)c2cc(Cl)cc(C3(C(F)(F)F)CC3)c2)c1CO,0.199073728,3.551874783,0.347407311,0.535640186
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cc(C(F)(F)F)ccc1Cc1cccc(C(F)(F)F)c1,0.273748358,2.970897563,0.401108103,0.535629335
CCc1nn(-c2cc(OC(C)CC3CC3)c(C(=O)NC3(c4cccc(Cl)c4)CC3)cc2F)c(=O)n1C,0.441541848,3.507932908,0.393513281,0.535594981
CC(Oc1cc(-n2nc(C(C)(C)O)n(C)c2=O)c(F)cc1-c1cccc(F)c1)C(F)(F)F,0.586820986,3.412676035,0.350646576,0.535579179
COc1cccc(-c2cc(F)c(Nc3ncccc3C(=O)N3CCN(C(C)=O)CC3)cc2F)c1,0.613412723,2.385128689,0.397024749,0.53556625
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(F)c1C#N)c1cccc(Cl)c1,0.338851242,3.354495588,0.412823033,0.535554078
COc1ccccc1CC(=O)Nc1cc(F)cc(CN2CCN(C(=O)C3CCCC3)C(C)C2)c1C,0.630529338,2.903018532,0.473763467,0.535485781
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ncncc1Oc1cccc(C(F)(F)F)c1,0.325562377,2.990748268,0.408653699,0.535449857
CCc1nn(-c2cc(OC(C)c3ccccc3)c(C(=O)NC3(c4cccc(Cl)c4)CC3)cc2F)c(=O)n1C,0.324331125,3.336900431,0.340133039,0.535373934
O=C(NC1(c2ccc(F)cc2)CC1)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(Cl)c1,0.38355893,2.884782439,0.331001885,0.535244032
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Cc1cccc(C(F)(F)F)c1)C1CCCCC1,0.352487658,3.387354961,0.442222312,0.535225554
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-n1cc(C(=O)c2ccccc2F)c2ccccc21,0.291417374,2.853712819,0.424629218,0.535217683
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1-c1cccc(C#N)c1,0.695011955,2.61807427,0.305159514,0.535201633
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2ccc(C3(C(F)F)CC3)cc2Cl)CC1,0.292236597,3.407793191,0.355101748,0.535144166
CCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(Cc2ccc(Cl)cc2C2(CF)CC2)CC1,0.324418287,3.928839987,0.435662462,0.535135534
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Nc1ccc2c(ccn2CCc2cccc(C(F)(F)F)c2)c1,0.203958736,2.978993505,0.425633639,0.535101906
O=C(Nc1ccccc1)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1Cc1ccc(F)cc1,0.477186453,2.536631014,0.437162307,0.535025731
CC(CNC(=O)OC(C)(C)C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2cccc(C(F)(F)F)c2)CC1,0.328128872,3.699473984,0.723428419,0.534932693
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2cc(Cl)cc(C3CC3)c2)CC1)C1CCCCC1,0.311733107,3.733445173,0.385445391,0.534932185
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)OCc1ccccc1Cl,0.537461708,2.583140417,0.414615427,0.534894351
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(Cc1cccc(Cl)c1)Nc1ccc(F)cc1Cl,0.195024437,3.340085526,0.406567081,0.534873058
CCCCCCC(=O)Nc1ccc(-c2cccc(NC(=O)c3ccc(-n4nc5n(c4=O)CCCC5)c(F)c3)c2F)cc1,0.212381303,2.67752812,0.5136704,0.534862712
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(C(=O)Nc2cccc(F)c2)CC1,0.522108407,2.857710651,0.437551057,0.534860785
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1CC(=O)Nc1ccc(C(C)(C)C(=O)Nc2ccc(F)cc2)cc1,0.278708813,2.83097621,0.360732052,0.53482948
CCc1nn(-c2cc(O)c(-c3ccc(CC(=O)Nc4cccc(Cl)c4)cc3)cc2F)c(=O)n1C,0.425595946,2.56543259,0.376726394,0.534822597
CC(C)(CNC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O)c1ccccc1Cl,0.611281042,2.80889329,0.485846874,0.534753574
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(C(F)(F)CCc2ccc(F)cc2)c1CO,0.234596966,3.124749133,0.41302428,0.534745471
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc2c(ccn2CCc2cccc(C(F)(F)F)c2)c1)C1CCCCC1,0.157921609,3.670798555,0.456516175,0.534714791
Oc1cc(F)ccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O,0.582770004,2.686343554,0.397365843,0.534684015
CC(C)CN(c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C)S(=O)(=O)Cc1ccccc1,0.423586795,3.001647109,0.401498397,0.534655979
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Cc1ccccc1Cl,0.496110278,3.203204851,0.513946793,0.534597795
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1ccc(CC(=O)Nc2cc(Cl)cc(C3CC3)c2)cc1,0.274730794,2.821260188,0.473599603,0.534503062
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1cccc(C(F)(F)c2ccc(F)cc2)c1,0.319030513,2.813886297,0.36470166,0.534440169
CCn1c(CO)nn(-c2ccc(C(=O)NCc3ccc(C(C)(C)C)cc3)c(OC(C)C(F)(F)F)c2F)c1=O,0.41835483,3.437173427,0.344496552,0.534436736
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc2c(ccn2CCc2ccc(F)cc2)c1,0.273341458,2.816978012,0.429205281,0.534401954
O=C(Nc1cccc(F)c1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccc(F)cc1,0.411644891,2.699518259,0.36462225,0.534399624
Cc1ncnc(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2-c2ccccc2F)c1C,0.480987154,2.887041336,0.393370021,0.534365423
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)NC1(c2ccc(C3CCCC3)cc2Cl)CC1,0.303458895,3.059616585,0.478352497,0.534351456
CCc1nn(-c2cc(CNC(=O)c3c(F)cccc3Cl)ccc2F)c(=O)n1C,0.707849286,2.496105447,0.361169479,0.534333403
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(Cc2ccc(Cl)cc2C2CC2)CC1)C1CCCCC1,0.28759577,3.762286779,0.625863777,0.534328223
Cc1c(NC(=O)c2ccc(-n3nc4n(c3=O)CCCC4)c(F)c2)cccc1C(F)(F)c1cccc(C(F)(F)F)c1,0.294534714,2.935206944,0.447738228,0.53430408
CCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2ccc(F)cc2O)CC1,0.514152432,3.571102027,0.422054231,0.534291149
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1NCc1ccc(S(C)(=O)=O)cc1,0.564593965,2.724043387,0.402869735,0.5342446
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,0.1676811,3.030688847,0.296010064,0.534215029
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cc(CC(=O)Nc2ccc3c(ccn3CCc3cccc(C(F)(F)F)c3)c2)ccc1C,0.130933417,3.244681824,0.510974552,0.534208714
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1cccc(-c2ccc(C3CC3)cc2Cl)c1,0.295193958,2.721345111,0.417730423,0.53420644
CCc1nn(-c2cc(OC(C)c3cccc(F)c3)c(C(=O)NC3(c4ccc(F)cc4)CC3)cc2F)c(=O)n1C,0.339633393,3.404694026,0.337865986,0.534203147
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2cccc(F)c2O)CC1,0.458532931,3.065311108,0.415462109,0.534200014
CC(=O)CC(=O)Nc1ccc(-c2ccccc2)c(C2CCC(C(F)(F)F)CC2)c1,0.612651906,2.338254665,0.432325073,0.53418878
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(CC(=O)Nc2cccc(Cl)c2)c1CO,0.248975398,2.983653392,0.453016999,0.534186939
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Nc1ccccc1F,0.706001569,2.618421173,0.409489035,0.534140299
CCc1nn(-c2ccc(C(=O)Nc3ccccc3C(=O)C3CCCC3)cc2F)c(=O)n1C,0.594116546,2.50393405,0.510300553,0.534109474
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Cc1ccccc1F,0.539054463,2.623092101,0.397055473,0.534092573
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Cc1ccccc1F,0.539054463,2.623092101,0.397055473,0.534092573
CC(C)CNc1cccc(C2(NC(=O)c3cc(F)c(-n4nc5n(c4=O)CCCC5)cc3OC(C)C(F)(F)F)CC2)c1Cl,0.291479321,3.823422863,0.450437244,0.534059854
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1cccc(C#N)c1,0.697063637,2.649063122,0.352772535,0.53400186
CCc1ccc(-c2ccc(F)c(-n3nc(C(C)O)n(C)c3=O)c2)cc1,0.793515293,2.890508153,0.314421911,0.533936811
Cc1ccc(C(=O)NC2CCCc3c2cnn3-c2cc(C)ccc2C(=O)C2CCCC2)nc1,0.560190873,3.102027031,0.491856131,0.533929603
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(Nc1cccc2nc(C)ccc12)C(=O)C1CCCC1,0.307665967,3.504818784,0.511011202,0.533928681
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1ccc(CC)cc1,0.520711122,2.538789954,0.353399814,0.533920049
Cc1cncnc1NC(c1cccc(C(F)(F)F)c1)c1ccc(-n2nc3n(c2=O)CCCC3)c(F)c1,0.39917931,3.385066515,0.465171268,0.533855082
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)C1CCN(C(=O)C2CCCC2)CC1,0.563980495,2.867364802,0.459997303,0.533830498
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1S(=O)(=O)Cc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1F,0.379814652,3.357241746,0.39176796,0.533750623
O=C1COc2cc(NC(=O)c3cc(F)c(-n4nc5n(c4=O)CCCC5)cc3-c3ccccc3F)ccc2N1,0.427162765,2.883367724,0.371364638,0.533740078
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1[nH]cnc1Cc1ccc(-c2ccccc2F)cc1,0.290252747,3.044463673,0.33002358,0.533728625
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1ccc(C(C)(C)C(=O)Nc2cccc(F)c2)cc1,0.334702989,2.819937133,0.363247752,0.533722649
O=C(Nc1cccc(-c2cccc(F)c2)c1Cl)c1ccc(-n2nc3n(c2=O)CCCC3)c(F)c1,0.43510344,2.564312893,0.398324037,0.533720751
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(C(F)(F)C(=O)C2CCCC2)c1,0.311473136,3.054106426,0.478802405,0.533682866
OCc1c(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2O)cccc1-c1ccc(F)cc1,0.393103648,2.774391951,0.353363514,0.533678072
CCCC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C=O)c1ccccc1F,0.525077283,3.344983173,0.496404396,0.533647319
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Nc1cc(Cl)cc(C2CC2)c1,0.404310172,3.385042817,0.585704343,0.533638391
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1CCC(F)(c2ccc(C3CCCCC3)cc2Cl)CC1,0.307437442,3.227225101,0.459681289,0.533628103
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1CC(=O)Nc1ccc(F)cc1,0.522380968,3.125427464,0.42141806,0.533560116
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(S(=O)(=O)CCc2ccc(F)cc2OC(F)(F)F)c1CO,0.215105681,3.331020236,0.408487039,0.53355976
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCC(C)(C)c1cccc(F)c1,0.57057091,2.789253481,0.467936378,0.533543402
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1CN(C1CCC1)S(=O)(=O)Cc1ccccc1F,0.532936151,3.015946088,0.524572638,0.53352853
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(C(=O)Nc2cc(O)cc(F)c2)CC1,0.445888889,3.036233091,0.435934323,0.533439665
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)NCC(C)(C)c1ccc(F)cc1,0.560412909,2.708587199,0.434930825,0.533394305
CC(CN(C)C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2cc(N)ccc2F)CC1,0.437320183,3.671370027,0.44272964,0.533383897
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1Cl,0.421352656,3.086537714,0.368830436,0.533376395
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1N(C1CCC1)S(=O)(=O)Cc1ccccc1F,0.572269257,3.097087003,0.492334945,0.533374754
CCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)c1CO,0.233168003,3.653844847,0.420223232,0.533369004
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1-c1cccc(F)c1,0.569448217,2.534234172,0.313996334,0.533367265
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1-c1cccc(F)c1,0.569448217,2.534234172,0.313996334,0.533367265
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cc(Cc2ccc(F)cc2)ccc1Cl,0.401490919,2.676213218,0.415009151,0.533302144
CCc1nn(-c2cc(OC(C)Cc3cccc(F)c3)c(C(=O)NC)cc2F)c(=O)n1C,0.625384989,3.181214919,0.336990974,0.533189879
Cc1ccc(C(F)(F)c2cccc(Cl)c2)cc1NC(=O)c1ccc(-n2nc3n(c2=O)CCCC3)c(F)c1,0.353816006,2.786397832,0.464104963,0.533186314
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1Cc1cccc(F)c1,0.665425963,2.548873039,0.370444171,0.533151683
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1N(Cc1ccccc1F)CC(F)(F)F,0.285993729,2.971245,0.401091278,0.533140364
COc1cncc(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2-c2ccccc2C(F)(F)F)n1,0.38880635,3.025797362,0.4104217,0.533125451
COc1cncc(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2-c2ccccc2C(F)(F)F)n1,0.38880635,3.025797362,0.4104217,0.533125451
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(Cl)c1)C1CCCCC1,0.455014759,3.233692443,0.47175064,0.533123163
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)c1ccccc1F,0.421396269,2.618358424,0.405292762,0.533120466
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2cc(Cl)cc(C3(C(F)(F)F)CC3)c2)CC1,0.371708221,3.38291862,0.361916064,0.533116399
CCn1c(CO)nn(-c2ccc(CNC(=O)c3ccc4c(c3)nc(OC3CCC(C(F)(F)F)CC3)n4C3CC3)cc2)c1=O,0.289657764,3.138412197,0.242184647,0.533100921
OCc1c(Cc2ccc(Cl)cc2C2CC2)cccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O,0.29091023,3.066940099,0.624525803,0.533069604
CC(CNC(=O)OC(C)(C)C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2cccc(F)c2)CC1,0.407262381,3.6035257,0.671979563,0.53306258
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(C(F)(F)c2cccc(F)c2)c1,0.192170768,2.941127779,0.410357882,0.533056226
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCCc1ccc(-c2ccccc2F)cc1,0.343611042,2.69790388,0.335245188,0.533049335
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(C(=O)c2cccc(F)c2)c1,0.362949621,2.661897505,0.405710115,0.53304069
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1-c1ccc(C(F)(F)F)cc1,0.380070382,2.606017188,0.304892058,0.532983932
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1OCc1ccccc1Cl,0.457778425,3.137280367,0.505602784,0.532951569
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2cc(F)cc(OC(F)F)c2)CC1,0.289313102,3.155457375,0.357479359,0.532933742
CCc1cc(C2(NC(=O)c3cc(F)c(-n4nc5n(c4=O)CCCC5)cc3O)CC2)ccc1-c1ccccc1F,0.367198113,3.033886643,0.341407775,0.532912123
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(CCc2cccc(F)c2)c1,0.352784715,2.653219241,0.407305349,0.532868854
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1cccc(Cc2ccc(F)cc2)c1,0.282873676,2.612324033,0.353887377,0.532864148
